,Date,Daily Max 8-hour CO Concentration,DAILY_AQI_VALUE,Site Name,DAILY_OBS_COUNT,PERCENT_COMPLETE,CBSA_NAME,COUNTY,SITE_LATITUDE,SITE_LONGITUDE,Test Date,County,New Positives,Cumulative Number of Positives,Total Number of Tests Performed,Cumulative Number of Tests Performed
629,03/08/2020,0.3,3,Rochester Near-Road,24,100.0,"Rochester, NY",Monroe,43.1450126807403,-77.55728025993191,03/08/2020,Monroe,0,0,1,3
630,03/08/2020,0.3,3,ROCHESTER 2,24,100.0,"Rochester, NY",Monroe,43.14618,-77.54817,03/08/2020,Monroe,0,0,1,3
631,03/09/2020,0.3,3,Rochester Near-Road,24,100.0,"Rochester, NY",Monroe,43.1450126807403,-77.55728025993191,03/09/2020,Monroe,0,0,0,3
632,03/09/2020,0.3,3,ROCHESTER 2,24,100.0,"Rochester, NY",Monroe,43.14618,-77.54817,03/09/2020,Monroe,0,0,0,3
633,03/10/2020,0.2,2,Rochester Near-Road,24,100.0,"Rochester, NY",Monroe,43.1450126807403,-77.55728025993191,03/10/2020,Monroe,0,0,0,3
634,03/10/2020,0.3,3,ROCHESTER 2,18,75.0,"Rochester, NY",Monroe,43.14618,-77.54817,03/10/2020,Monroe,0,0,0,3
635,03/11/2020,0.4,5,Rochester Near-Road,24,100.0,"Rochester, NY",Monroe,43.1450126807403,-77.55728025993191,03/11/2020,Monroe,0,0,0,3
636,03/11/2020,0.4,5,ROCHESTER 2,24,100.0,"Rochester, NY",Monroe,43.14618,-77.54817,03/11/2020,Monroe,0,0,0,3
637,03/12/2020,0.3,3,Rochester Near-Road,24,100.0,"Rochester, NY",Monroe,43.1450126807403,-77.55728025993191,03/12/2020,Monroe,1,1,10,13
638,03/12/2020,0.3,3,ROCHESTER 2,24,100.0,"Rochester, NY",Monroe,43.14618,-77.54817,03/12/2020,Monroe,1,1,10,13
639,03/13/2020,0.2,2,Rochester Near-Road,24,100.0,"Rochester, NY",Monroe,43.1450126807403,-77.55728025993191,03/13/2020,Monroe,1,2,4,17
640,03/13/2020,0.3,3,ROCHESTER 2,24,100.0,"Rochester, NY",Monroe,43.14618,-77.54817,03/13/2020,Monroe,1,2,4,17
641,03/14/2020,0.2,2,Rochester Near-Road,24,100.0,"Rochester, NY",Monroe,43.1450126807403,-77.55728025993191,03/14/2020,Monroe,0,2,2,19
642,03/14/2020,0.2,2,ROCHESTER 2,24,100.0,"Rochester, NY",Monroe,43.14618,-77.54817,03/14/2020,Monroe,0,2,2,19
643,03/15/2020,0.3,3,Rochester Near-Road,24,100.0,"Rochester, NY",Monroe,43.1450126807403,-77.55728025993191,03/15/2020,Monroe,7,9,39,58
644,03/15/2020,0.2,2,ROCHESTER 2,24,100.0,"Rochester, NY",Monroe,43.14618,-77.54817,03/15/2020,Monroe,7,9,39,58
645,03/16/2020,0.3,3,Rochester Near-Road,24,100.0,"Rochester, NY",Monroe,43.1450126807403,-77.55728025993191,03/16/2020,Monroe,1,10,29,87
646,03/16/2020,0.3,3,ROCHESTER 2,24,100.0,"Rochester, NY",Monroe,43.14618,-77.54817,03/16/2020,Monroe,1,10,29,87
647,03/17/2020,0.2,2,Rochester Near-Road,24,100.0,"Rochester, NY",Monroe,43.1450126807403,-77.55728025993191,03/17/2020,Monroe,4,14,75,162
648,03/17/2020,0.3,3,ROCHESTER 2,24,100.0,"Rochester, NY",Monroe,43.14618,-77.54817,03/17/2020,Monroe,4,14,75,162
649,03/18/2020,0.3,3,Rochester Near-Road,24,100.0,"Rochester, NY",Monroe,43.1450126807403,-77.55728025993191,03/18/2020,Monroe,13,27,153,315
650,03/18/2020,0.3,3,ROCHESTER 2,24,100.0,"Rochester, NY",Monroe,43.14618,-77.54817,03/18/2020,Monroe,13,27,153,315
651,03/19/2020,0.2,2,Rochester Near-Road,24,100.0,"Rochester, NY",Monroe,43.1450126807403,-77.55728025993191,03/19/2020,Monroe,5,32,193,508
652,03/19/2020,0.3,3,ROCHESTER 2,24,100.0,"Rochester, NY",Monroe,43.14618,-77.54817,03/19/2020,Monroe,5,32,193,508
653,03/20/2020,0.2,2,Rochester Near-Road,24,100.0,"Rochester, NY",Monroe,43.1450126807403,-77.55728025993191,03/20/2020,Monroe,10,42,148,656
654,03/20/2020,0.3,3,ROCHESTER 2,24,100.0,"Rochester, NY",Monroe,43.14618,-77.54817,03/20/2020,Monroe,10,42,148,656
655,03/21/2020,0.2,2,Rochester Near-Road,24,100.0,"Rochester, NY",Monroe,43.1450126807403,-77.55728025993191,03/21/2020,Monroe,15,57,246,902
656,03/21/2020,0.3,3,ROCHESTER 2,24,100.0,"Rochester, NY",Monroe,43.14618,-77.54817,03/21/2020,Monroe,15,57,246,902
657,03/22/2020,0.3,3,Rochester Near-Road,24,100.0,"Rochester, NY",Monroe,43.1450126807403,-77.55728025993191,03/22/2020,Monroe,19,76,416,1318
658,03/22/2020,0.4,5,ROCHESTER 2,24,100.0,"Rochester, NY",Monroe,43.14618,-77.54817,03/22/2020,Monroe,19,76,416,1318
659,03/23/2020,0.2,2,Rochester Near-Road,24,100.0,"Rochester, NY",Monroe,43.1450126807403,-77.55728025993191,03/23/2020,Monroe,20,96,219,1537
660,03/23/2020,0.3,3,ROCHESTER 2,24,100.0,"Rochester, NY",Monroe,43.14618,-77.54817,03/23/2020,Monroe,20,96,219,1537
661,03/24/2020,0.3,3,Rochester Near-Road,24,100.0,"Rochester, NY",Monroe,43.1450126807403,-77.55728025993191,03/24/2020,Monroe,22,118,172,1709
662,03/24/2020,0.3,3,ROCHESTER 2,24,100.0,"Rochester, NY",Monroe,43.14618,-77.54817,03/24/2020,Monroe,22,118,172,1709
663,03/25/2020,0.2,2,Rochester Near-Road,24,100.0,"Rochester, NY",Monroe,43.1450126807403,-77.55728025993191,03/25/2020,Monroe,21,139,255,1964
664,03/25/2020,0.3,3,ROCHESTER 2,24,100.0,"Rochester, NY",Monroe,43.14618,-77.54817,03/25/2020,Monroe,21,139,255,1964
665,03/26/2020,0.2,2,Rochester Near-Road,24,100.0,"Rochester, NY",Monroe,43.1450126807403,-77.55728025993191,03/26/2020,Monroe,21,160,232,2196
666,03/26/2020,0.3,3,ROCHESTER 2,17,71.0,"Rochester, NY",Monroe,43.14618,-77.54817,03/26/2020,Monroe,21,160,232,2196
667,03/27/2020,0.3,3,Rochester Near-Road,24,100.0,"Rochester, NY",Monroe,43.1450126807403,-77.55728025993191,03/27/2020,Monroe,32,192,253,2449
668,03/27/2020,0.3,3,ROCHESTER 2,24,100.0,"Rochester, NY",Monroe,43.14618,-77.54817,03/27/2020,Monroe,32,192,253,2449
669,03/28/2020,0.3,3,Rochester Near-Road,24,100.0,"Rochester, NY",Monroe,43.1450126807403,-77.55728025993191,03/28/2020,Monroe,27,219,282,2731
670,03/28/2020,0.4,5,ROCHESTER 2,24,100.0,"Rochester, NY",Monroe,43.14618,-77.54817,03/28/2020,Monroe,27,219,282,2731
671,03/29/2020,0.2,2,Rochester Near-Road,24,100.0,"Rochester, NY",Monroe,43.1450126807403,-77.55728025993191,03/29/2020,Monroe,23,242,129,2860
672,03/29/2020,0.3,3,ROCHESTER 2,24,100.0,"Rochester, NY",Monroe,43.14618,-77.54817,03/29/2020,Monroe,23,242,129,2860
673,03/30/2020,0.2,2,Rochester Near-Road,24,100.0,"Rochester, NY",Monroe,43.1450126807403,-77.55728025993191,03/30/2020,Monroe,50,292,383,3243
674,03/30/2020,0.2,2,ROCHESTER 2,24,100.0,"Rochester, NY",Monroe,43.14618,-77.54817,03/30/2020,Monroe,50,292,383,3243
675,03/31/2020,0.2,2,Rochester Near-Road,24,100.0,"Rochester, NY",Monroe,43.1450126807403,-77.55728025993191,03/31/2020,Monroe,57,349,356,3599
676,03/31/2020,0.2,2,ROCHESTER 2,24,100.0,"Rochester, NY",Monroe,43.14618,-77.54817,03/31/2020,Monroe,57,349,356,3599
677,04/01/2020,0.2,2,Rochester Near-Road,24,100.0,"Rochester, NY",Monroe,43.1450126807403,-77.55728025993191,04/01/2020,Monroe,71,420,381,3980
678,04/01/2020,0.2,2,ROCHESTER 2,24,100.0,"Rochester, NY",Monroe,43.14618,-77.54817,04/01/2020,Monroe,71,420,381,3980
679,04/02/2020,0.2,2,Rochester Near-Road,24,100.0,"Rochester, NY",Monroe,43.1450126807403,-77.55728025993191,04/02/2020,Monroe,44,464,336,4316
680,04/02/2020,0.3,3,ROCHESTER 2,24,100.0,"Rochester, NY",Monroe,43.14618,-77.54817,04/02/2020,Monroe,44,464,336,4316
681,04/03/2020,0.1,1,Rochester Near-Road,24,100.0,"Rochester, NY",Monroe,43.1450126807403,-77.55728025993191,04/03/2020,Monroe,48,512,328,4644
682,04/03/2020,0.3,3,ROCHESTER 2,24,100.0,"Rochester, NY",Monroe,43.14618,-77.54817,04/03/2020,Monroe,48,512,328,4644
683,04/04/2020,0.3,3,Rochester Near-Road,24,100.0,"Rochester, NY",Monroe,43.1450126807403,-77.55728025993191,04/04/2020,Monroe,36,548,277,4921
684,04/04/2020,0.3,3,ROCHESTER 2,24,100.0,"Rochester, NY",Monroe,43.14618,-77.54817,04/04/2020,Monroe,36,548,277,4921
685,04/05/2020,0.3,3,Rochester Near-Road,24,100.0,"Rochester, NY",Monroe,43.1450126807403,-77.55728025993191,04/05/2020,Monroe,26,574,225,5146
686,04/05/2020,0.4,5,ROCHESTER 2,24,100.0,"Rochester, NY",Monroe,43.14618,-77.54817,04/05/2020,Monroe,26,574,225,5146
687,04/06/2020,0.3,3,Rochester Near-Road,24,100.0,"Rochester, NY",Monroe,43.1450126807403,-77.55728025993191,04/06/2020,Monroe,22,596,305,5451
688,04/06/2020,0.2,2,ROCHESTER 2,24,100.0,"Rochester, NY",Monroe,43.14618,-77.54817,04/06/2020,Monroe,22,596,305,5451
689,04/07/2020,0.3,3,Rochester Near-Road,24,100.0,"Rochester, NY",Monroe,43.1450126807403,-77.55728025993191,04/07/2020,Monroe,55,651,420,5871
690,04/07/2020,0.3,3,ROCHESTER 2,24,100.0,"Rochester, NY",Monroe,43.14618,-77.54817,04/07/2020,Monroe,55,651,420,5871
691,04/08/2020,0.2,2,Rochester Near-Road,24,100.0,"Rochester, NY",Monroe,43.1450126807403,-77.55728025993191,04/08/2020,Monroe,47,698,382,6253
692,04/08/2020,0.3,3,ROCHESTER 2,14,58.0,"Rochester, NY",Monroe,43.14618,-77.54817,04/08/2020,Monroe,47,698,382,6253
693,04/09/2020,0.2,2,Rochester Near-Road,24,100.0,"Rochester, NY",Monroe,43.1450126807403,-77.55728025993191,04/09/2020,Monroe,44,742,380,6633
694,04/09/2020,0.3,3,ROCHESTER 2,24,100.0,"Rochester, NY",Monroe,43.14618,-77.54817,04/09/2020,Monroe,44,742,380,6633
695,04/10/2020,0.1,1,Rochester Near-Road,24,100.0,"Rochester, NY",Monroe,43.1450126807403,-77.55728025993191,04/10/2020,Monroe,25,767,284,6917
696,04/10/2020,0.2,2,ROCHESTER 2,24,100.0,"Rochester, NY",Monroe,43.14618,-77.54817,04/10/2020,Monroe,25,767,284,6917
697,04/11/2020,0.2,2,Rochester Near-Road,24,100.0,"Rochester, NY",Monroe,43.1450126807403,-77.55728025993191,04/11/2020,Monroe,31,798,220,7137
698,04/11/2020,0.3,3,ROCHESTER 2,24,100.0,"Rochester, NY",Monroe,43.14618,-77.54817,04/11/2020,Monroe,31,798,220,7137
699,04/12/2020,0.2,2,Rochester Near-Road,24,100.0,"Rochester, NY",Monroe,43.1450126807403,-77.55728025993191,04/12/2020,Monroe,25,823,157,7294
700,04/12/2020,0.3,3,ROCHESTER 2,24,100.0,"Rochester, NY",Monroe,43.14618,-77.54817,04/12/2020,Monroe,25,823,157,7294
701,04/13/2020,0.2,2,Rochester Near-Road,24,100.0,"Rochester, NY",Monroe,43.1450126807403,-77.55728025993191,04/13/2020,Monroe,27,850,304,7598
702,04/13/2020,0.3,3,ROCHESTER 2,24,100.0,"Rochester, NY",Monroe,43.14618,-77.54817,04/13/2020,Monroe,27,850,304,7598
703,04/14/2020,0.2,2,Rochester Near-Road,24,100.0,"Rochester, NY",Monroe,43.1450126807403,-77.55728025993191,04/14/2020,Monroe,34,884,353,7951
704,04/14/2020,0.2,2,ROCHESTER 2,24,100.0,"Rochester, NY",Monroe,43.14618,-77.54817,04/14/2020,Monroe,34,884,353,7951
705,04/15/2020,0.2,2,Rochester Near-Road,24,100.0,"Rochester, NY",Monroe,43.1450126807403,-77.55728025993191,04/15/2020,Monroe,48,932,259,8210
706,04/15/2020,0.2,2,ROCHESTER 2,24,100.0,"Rochester, NY",Monroe,43.14618,-77.54817,04/15/2020,Monroe,48,932,259,8210
707,04/16/2020,0.2,2,Rochester Near-Road,24,100.0,"Rochester, NY",Monroe,43.1450126807403,-77.55728025993191,04/16/2020,Monroe,43,975,296,8506
708,04/16/2020,0.2,2,ROCHESTER 2,24,100.0,"Rochester, NY",Monroe,43.14618,-77.54817,04/16/2020,Monroe,43,975,296,8506
709,04/17/2020,0.2,2,Rochester Near-Road,24,100.0,"Rochester, NY",Monroe,43.1450126807403,-77.55728025993191,04/17/2020,Monroe,33,1008,260,8766
710,04/17/2020,0.3,3,ROCHESTER 2,24,100.0,"Rochester, NY",Monroe,43.14618,-77.54817,04/17/2020,Monroe,33,1008,260,8766
711,04/18/2020,0.2,2,Rochester Near-Road,24,100.0,"Rochester, NY",Monroe,43.1450126807403,-77.55728025993191,04/18/2020,Monroe,24,1032,202,8968
712,04/18/2020,0.3,3,ROCHESTER 2,24,100.0,"Rochester, NY",Monroe,43.14618,-77.54817,04/18/2020,Monroe,24,1032,202,8968
713,04/19/2020,0.2,2,Rochester Near-Road,24,100.0,"Rochester, NY",Monroe,43.1450126807403,-77.55728025993191,04/19/2020,Monroe,22,1054,188,9156
714,04/19/2020,0.3,3,ROCHESTER 2,24,100.0,"Rochester, NY",Monroe,43.14618,-77.54817,04/19/2020,Monroe,22,1054,188,9156
715,04/20/2020,0.2,2,Rochester Near-Road,24,100.0,"Rochester, NY",Monroe,43.1450126807403,-77.55728025993191,04/20/2020,Monroe,16,1070,229,9385
716,04/20/2020,0.3,3,ROCHESTER 2,24,100.0,"Rochester, NY",Monroe,43.14618,-77.54817,04/20/2020,Monroe,16,1070,229,9385
717,04/21/2020,0.2,2,Rochester Near-Road,24,100.0,"Rochester, NY",Monroe,43.1450126807403,-77.55728025993191,04/21/2020,Monroe,42,1112,409,9794
718,04/21/2020,0.2,2,ROCHESTER 2,24,100.0,"Rochester, NY",Monroe,43.14618,-77.54817,04/21/2020,Monroe,42,1112,409,9794
719,04/22/2020,0.2,2,Rochester Near-Road,24,100.0,"Rochester, NY",Monroe,43.1450126807403,-77.55728025993191,04/22/2020,Monroe,40,1152,500,10294
720,04/22/2020,0.3,3,ROCHESTER 2,17,71.0,"Rochester, NY",Monroe,43.14618,-77.54817,04/22/2020,Monroe,40,1152,500,10294
721,04/23/2020,0.2,2,Rochester Near-Road,24,100.0,"Rochester, NY",Monroe,43.1450126807403,-77.55728025993191,04/23/2020,Monroe,47,1199,470,10764
722,04/23/2020,0.3,3,ROCHESTER 2,24,100.0,"Rochester, NY",Monroe,43.14618,-77.54817,04/23/2020,Monroe,47,1199,470,10764
723,04/24/2020,0.2,2,Rochester Near-Road,24,100.0,"Rochester, NY",Monroe,43.1450126807403,-77.55728025993191,04/24/2020,Monroe,86,1285,1134,11898
724,04/24/2020,0.3,3,ROCHESTER 2,18,75.0,"Rochester, NY",Monroe,43.14618,-77.54817,04/24/2020,Monroe,86,1285,1134,11898
725,04/25/2020,0.2,2,Rochester Near-Road,24,100.0,"Rochester, NY",Monroe,43.1450126807403,-77.55728025993191,04/25/2020,Monroe,31,1316,341,12239
726,04/25/2020,0.2,2,ROCHESTER 2,24,100.0,"Rochester, NY",Monroe,43.14618,-77.54817,04/25/2020,Monroe,31,1316,341,12239
727,04/26/2020,0.2,2,Rochester Near-Road,24,100.0,"Rochester, NY",Monroe,43.1450126807403,-77.55728025993191,04/26/2020,Monroe,15,1331,234,12473
728,04/26/2020,0.2,2,ROCHESTER 2,24,100.0,"Rochester, NY",Monroe,43.14618,-77.54817,04/26/2020,Monroe,15,1331,234,12473
729,04/27/2020,0.3,3,Rochester Near-Road,24,100.0,"Rochester, NY",Monroe,43.1450126807403,-77.55728025993191,04/27/2020,Monroe,40,1371,543,13016
730,04/27/2020,0.2,2,ROCHESTER 2,24,100.0,"Rochester, NY",Monroe,43.14618,-77.54817,04/27/2020,Monroe,40,1371,543,13016
731,04/28/2020,0.3,3,Rochester Near-Road,24,100.0,"Rochester, NY",Monroe,43.1450126807403,-77.55728025993191,04/28/2020,Monroe,33,1404,530,13546
732,04/28/2020,0.3,3,ROCHESTER 2,24,100.0,"Rochester, NY",Monroe,43.14618,-77.54817,04/28/2020,Monroe,33,1404,530,13546
733,04/29/2020,0.2,2,Rochester Near-Road,24,100.0,"Rochester, NY",Monroe,43.1450126807403,-77.55728025993191,04/29/2020,Monroe,37,1441,469,14015
734,04/29/2020,0.2,2,ROCHESTER 2,15,63.0,"Rochester, NY",Monroe,43.14618,-77.54817,04/29/2020,Monroe,37,1441,469,14015
735,04/30/2020,0.2,2,Rochester Near-Road,24,100.0,"Rochester, NY",Monroe,43.1450126807403,-77.55728025993191,04/30/2020,Monroe,37,1478,579,14594
736,04/30/2020,0.2,2,ROCHESTER 2,24,100.0,"Rochester, NY",Monroe,43.14618,-77.54817,04/30/2020,Monroe,37,1478,579,14594
737,05/01/2020,0.3,3,Rochester Near-Road,24,100.0,"Rochester, NY",Monroe,43.1450126807403,-77.55728025993191,05/01/2020,Monroe,56,1534,520,15114
738,05/01/2020,0.2,2,ROCHESTER 2,24,100.0,"Rochester, NY",Monroe,43.14618,-77.54817,05/01/2020,Monroe,56,1534,520,15114
739,05/02/2020,0.3,3,Rochester Near-Road,24,100.0,"Rochester, NY",Monroe,43.1450126807403,-77.55728025993191,05/02/2020,Monroe,32,1566,571,15685
740,05/02/2020,0.2,2,ROCHESTER 2,24,100.0,"Rochester, NY",Monroe,43.14618,-77.54817,05/02/2020,Monroe,32,1566,571,15685
741,05/03/2020,0.2,2,Rochester Near-Road,24,100.0,"Rochester, NY",Monroe,43.1450126807403,-77.55728025993191,05/03/2020,Monroe,29,1595,914,16599
742,05/03/2020,0.2,2,ROCHESTER 2,24,100.0,"Rochester, NY",Monroe,43.14618,-77.54817,05/03/2020,Monroe,29,1595,914,16599
743,05/04/2020,0.2,2,Rochester Near-Road,24,100.0,"Rochester, NY",Monroe,43.1450126807403,-77.55728025993191,05/04/2020,Monroe,28,1623,721,17320
744,05/04/2020,0.2,2,ROCHESTER 2,24,100.0,"Rochester, NY",Monroe,43.14618,-77.54817,05/04/2020,Monroe,28,1623,721,17320
745,05/05/2020,0.3,3,Rochester Near-Road,24,100.0,"Rochester, NY",Monroe,43.1450126807403,-77.55728025993191,05/05/2020,Monroe,32,1655,842,18162
746,05/05/2020,0.2,2,ROCHESTER 2,24,100.0,"Rochester, NY",Monroe,43.14618,-77.54817,05/05/2020,Monroe,32,1655,842,18162
747,05/06/2020,0.3,3,Rochester Near-Road,24,100.0,"Rochester, NY",Monroe,43.1450126807403,-77.55728025993191,05/06/2020,Monroe,33,1688,1088,19250
748,05/06/2020,0.2,2,ROCHESTER 2,24,100.0,"Rochester, NY",Monroe,43.14618,-77.54817,05/06/2020,Monroe,33,1688,1088,19250
749,05/07/2020,0.3,3,Rochester Near-Road,24,100.0,"Rochester, NY",Monroe,43.1450126807403,-77.55728025993191,05/07/2020,Monroe,47,1735,1042,20292
750,05/07/2020,0.2,2,ROCHESTER 2,17,71.0,"Rochester, NY",Monroe,43.14618,-77.54817,05/07/2020,Monroe,47,1735,1042,20292
751,05/08/2020,0.2,2,Rochester Near-Road,24,100.0,"Rochester, NY",Monroe,43.1450126807403,-77.55728025993191,05/08/2020,Monroe,40,1775,1114,21406
752,05/08/2020,0.2,2,ROCHESTER 2,24,100.0,"Rochester, NY",Monroe,43.14618,-77.54817,05/08/2020,Monroe,40,1775,1114,21406
753,05/09/2020,0.1,1,Rochester Near-Road,24,100.0,"Rochester, NY",Monroe,43.1450126807403,-77.55728025993191,05/09/2020,Monroe,46,1821,1148,22554
754,05/09/2020,0.1,1,ROCHESTER 2,24,100.0,"Rochester, NY",Monroe,43.14618,-77.54817,05/09/2020,Monroe,46,1821,1148,22554
755,05/10/2020,0.2,2,Rochester Near-Road,24,100.0,"Rochester, NY",Monroe,43.1450126807403,-77.55728025993191,05/10/2020,Monroe,29,1850,864,23418
756,05/10/2020,0.2,2,ROCHESTER 2,24,100.0,"Rochester, NY",Monroe,43.14618,-77.54817,05/10/2020,Monroe,29,1850,864,23418
757,05/11/2020,0.2,2,Rochester Near-Road,24,100.0,"Rochester, NY",Monroe,43.1450126807403,-77.55728025993191,05/11/2020,Monroe,40,1890,797,24215
758,05/11/2020,0.2,2,ROCHESTER 2,24,100.0,"Rochester, NY",Monroe,43.14618,-77.54817,05/11/2020,Monroe,40,1890,797,24215
759,05/12/2020,0.2,2,Rochester Near-Road,24,100.0,"Rochester, NY",Monroe,43.1450126807403,-77.55728025993191,05/12/2020,Monroe,69,1959,1423,25638
760,05/12/2020,0.2,2,ROCHESTER 2,24,100.0,"Rochester, NY",Monroe,43.14618,-77.54817,05/12/2020,Monroe,69,1959,1423,25638
761,05/13/2020,0.2,2,Rochester Near-Road,24,100.0,"Rochester, NY",Monroe,43.1450126807403,-77.55728025993191,05/13/2020,Monroe,60,2019,1401,27039
762,05/13/2020,0.2,2,ROCHESTER 2,24,100.0,"Rochester, NY",Monroe,43.14618,-77.54817,05/13/2020,Monroe,60,2019,1401,27039
763,05/14/2020,0.3,3,Rochester Near-Road,24,100.0,"Rochester, NY",Monroe,43.1450126807403,-77.55728025993191,05/14/2020,Monroe,72,2091,1332,28371
764,05/14/2020,0.3,3,ROCHESTER 2,24,100.0,"Rochester, NY",Monroe,43.14618,-77.54817,05/14/2020,Monroe,72,2091,1332,28371
765,05/15/2020,0.2,2,Rochester Near-Road,24,100.0,"Rochester, NY",Monroe,43.1450126807403,-77.55728025993191,05/15/2020,Monroe,101,2192,1427,29798
766,05/15/2020,0.2,2,ROCHESTER 2,24,100.0,"Rochester, NY",Monroe,43.14618,-77.54817,05/15/2020,Monroe,101,2192,1427,29798
767,05/16/2020,0.2,2,Rochester Near-Road,24,100.0,"Rochester, NY",Monroe,43.1450126807403,-77.55728025993191,05/16/2020,Monroe,66,2258,1508,31306
768,05/16/2020,0.2,2,ROCHESTER 2,24,100.0,"Rochester, NY",Monroe,43.14618,-77.54817,05/16/2020,Monroe,66,2258,1508,31306
769,05/17/2020,0.3,3,Rochester Near-Road,24,100.0,"Rochester, NY",Monroe,43.1450126807403,-77.55728025993191,05/17/2020,Monroe,45,2303,1324,32630
770,05/17/2020,0.3,3,ROCHESTER 2,24,100.0,"Rochester, NY",Monroe,43.14618,-77.54817,05/17/2020,Monroe,45,2303,1324,32630
771,05/18/2020,0.2,2,Rochester Near-Road,17,71.0,"Rochester, NY",Monroe,43.1450126807403,-77.55728025993191,05/18/2020,Monroe,73,2376,1304,33934
772,05/18/2020,0.2,2,ROCHESTER 2,24,100.0,"Rochester, NY",Monroe,43.14618,-77.54817,05/18/2020,Monroe,73,2376,1304,33934
773,05/19/2020,0.2,2,Rochester Near-Road,24,100.0,"Rochester, NY",Monroe,43.1450126807403,-77.55728025993191,05/19/2020,Monroe,89,2465,2033,35967
774,05/19/2020,0.2,2,ROCHESTER 2,24,100.0,"Rochester, NY",Monroe,43.14618,-77.54817,05/19/2020,Monroe,89,2465,2033,35967
775,05/20/2020,0.2,2,Rochester Near-Road,24,100.0,"Rochester, NY",Monroe,43.1450126807403,-77.55728025993191,05/20/2020,Monroe,65,2530,1852,37819
776,05/20/2020,0.2,2,ROCHESTER 2,18,75.0,"Rochester, NY",Monroe,43.14618,-77.54817,05/20/2020,Monroe,65,2530,1852,37819
777,05/21/2020,0.2,2,Rochester Near-Road,24,100.0,"Rochester, NY",Monroe,43.1450126807403,-77.55728025993191,05/21/2020,Monroe,71,2601,2061,39880
778,05/21/2020,0.2,2,ROCHESTER 2,24,100.0,"Rochester, NY",Monroe,43.14618,-77.54817,05/21/2020,Monroe,71,2601,2061,39880
779,05/22/2020,0.2,2,Rochester Near-Road,24,100.0,"Rochester, NY",Monroe,43.1450126807403,-77.55728025993191,05/22/2020,Monroe,60,2661,1198,41078
780,05/22/2020,0.2,2,ROCHESTER 2,24,100.0,"Rochester, NY",Monroe,43.14618,-77.54817,05/22/2020,Monroe,60,2661,1198,41078
781,05/23/2020,0.4,5,Rochester Near-Road,24,100.0,"Rochester, NY",Monroe,43.1450126807403,-77.55728025993191,05/23/2020,Monroe,36,2697,846,41924
782,05/23/2020,0.3,3,ROCHESTER 2,24,100.0,"Rochester, NY",Monroe,43.14618,-77.54817,05/23/2020,Monroe,36,2697,846,41924
783,05/24/2020,0.4,5,Rochester Near-Road,24,100.0,"Rochester, NY",Monroe,43.1450126807403,-77.55728025993191,05/24/2020,Monroe,36,2733,1729,43653
784,05/24/2020,0.4,5,ROCHESTER 2,24,100.0,"Rochester, NY",Monroe,43.14618,-77.54817,05/24/2020,Monroe,36,2733,1729,43653
785,05/25/2020,0.3,3,Rochester Near-Road,24,100.0,"Rochester, NY",Monroe,43.1450126807403,-77.55728025993191,05/25/2020,Monroe,29,2762,1595,45248
786,05/25/2020,0.3,3,ROCHESTER 2,24,100.0,"Rochester, NY",Monroe,43.14618,-77.54817,05/25/2020,Monroe,29,2762,1595,45248
787,05/26/2020,0.3,3,Rochester Near-Road,24,100.0,"Rochester, NY",Monroe,43.1450126807403,-77.55728025993191,05/26/2020,Monroe,29,2791,1297,46545
788,05/26/2020,0.4,5,ROCHESTER 2,24,100.0,"Rochester, NY",Monroe,43.14618,-77.54817,05/26/2020,Monroe,29,2791,1297,46545
789,05/27/2020,0.3,3,Rochester Near-Road,24,100.0,"Rochester, NY",Monroe,43.1450126807403,-77.55728025993191,05/27/2020,Monroe,33,2824,1632,48177
790,05/27/2020,0.4,5,ROCHESTER 2,24,100.0,"Rochester, NY",Monroe,43.14618,-77.54817,05/27/2020,Monroe,33,2824,1632,48177
791,05/28/2020,0.2,2,Rochester Near-Road,24,100.0,"Rochester, NY",Monroe,43.1450126807403,-77.55728025993191,05/28/2020,Monroe,36,2860,1127,49304
792,05/28/2020,0.2,2,ROCHESTER 2,17,71.0,"Rochester, NY",Monroe,43.14618,-77.54817,05/28/2020,Monroe,36,2860,1127,49304
793,05/29/2020,0.2,2,Rochester Near-Road,18,75.0,"Rochester, NY",Monroe,43.1450126807403,-77.55728025993191,05/29/2020,Monroe,49,2909,1322,50626
794,05/29/2020,0.2,2,ROCHESTER 2,24,100.0,"Rochester, NY",Monroe,43.14618,-77.54817,05/29/2020,Monroe,49,2909,1322,50626
795,05/30/2020,0.2,2,Rochester Near-Road,24,100.0,"Rochester, NY",Monroe,43.1450126807403,-77.55728025993191,05/30/2020,Monroe,33,2942,2828,53454
796,05/30/2020,0.1,1,ROCHESTER 2,24,100.0,"Rochester, NY",Monroe,43.14618,-77.54817,05/30/2020,Monroe,33,2942,2828,53454
797,05/31/2020,0.1,1,Rochester Near-Road,24,100.0,"Rochester, NY",Monroe,43.1450126807403,-77.55728025993191,05/31/2020,Monroe,22,2964,1994,55448
798,05/31/2020,0.1,1,ROCHESTER 2,24,100.0,"Rochester, NY",Monroe,43.14618,-77.54817,05/31/2020,Monroe,22,2964,1994,55448
799,06/01/2020,0.2,2,Rochester Near-Road,24,100.0,"Rochester, NY",Monroe,43.1450126807403,-77.55728025993191,06/01/2020,Monroe,25,2989,2340,57788
