,Date,Daily Max 8-hour Ozone Concentration,DAILY_AQI_VALUE,Site Name,DAILY_OBS_COUNT,PERCENT_COMPLETE,COUNTY,SITE_LATITUDE,SITE_LONGITUDE,Test Date,County,New Positives,Cumulative Number of Positives,Total Number of Tests Performed,Cumulative Number of Tests Performed
6353,05/17/2020,0.045,42,HOLTSVILLE,17,100.0,Suffolk,40.82799,-73.05754,05/17/2020,Suffolk,107,38224,1948,134643
6354,05/18/2020,0.042,39,BABYLON,17,100.0,Suffolk,40.745290000000004,-73.41919,05/18/2020,Suffolk,103,38327,2118,136761
6355,05/18/2020,0.044000000000000004,41,RIVERHEAD,17,100.0,Suffolk,40.96078,-72.71238000000001,05/18/2020,Suffolk,103,38327,2118,136761
6356,05/18/2020,0.043,40,HOLTSVILLE,17,100.0,Suffolk,40.82799,-73.05754,05/18/2020,Suffolk,103,38327,2118,136761
6357,05/20/2020,0.038,35,BABYLON,17,100.0,Suffolk,40.745290000000004,-73.41919,05/20/2020,Suffolk,142,38553,3623,142800
6358,05/20/2020,0.04,37,RIVERHEAD,17,100.0,Suffolk,40.96078,-72.71238000000001,05/20/2020,Suffolk,142,38553,3623,142800
6359,05/20/2020,0.040999999999999995,38,HOLTSVILLE,17,100.0,Suffolk,40.82799,-73.05754,05/20/2020,Suffolk,142,38553,3623,142800
6360,05/21/2020,0.037000000000000005,34,BABYLON,17,100.0,Suffolk,40.745290000000004,-73.41919,05/21/2020,Suffolk,119,38672,3022,145822
6361,05/21/2020,0.037000000000000005,34,RIVERHEAD,17,100.0,Suffolk,40.96078,-72.71238000000001,05/21/2020,Suffolk,119,38672,3022,145822
6362,05/21/2020,0.036000000000000004,33,HOLTSVILLE,17,100.0,Suffolk,40.82799,-73.05754,05/21/2020,Suffolk,119,38672,3022,145822
6363,05/22/2020,0.038,35,BABYLON,17,100.0,Suffolk,40.745290000000004,-73.41919,05/22/2020,Suffolk,130,38802,4005,149827
6364,05/22/2020,0.039,36,RIVERHEAD,17,100.0,Suffolk,40.96078,-72.71238000000001,05/22/2020,Suffolk,130,38802,4005,149827
6365,05/22/2020,0.038,35,HOLTSVILLE,17,100.0,Suffolk,40.82799,-73.05754,05/22/2020,Suffolk,130,38802,4005,149827
6366,05/23/2020,0.036000000000000004,33,BABYLON,17,100.0,Suffolk,40.745290000000004,-73.41919,05/23/2020,Suffolk,162,38964,3865,153692
6367,05/23/2020,0.037000000000000005,34,RIVERHEAD,17,100.0,Suffolk,40.96078,-72.71238000000001,05/23/2020,Suffolk,162,38964,3865,153692
6368,05/23/2020,0.034,31,HOLTSVILLE,17,100.0,Suffolk,40.82799,-73.05754,05/23/2020,Suffolk,162,38964,3865,153692
6369,05/24/2020,0.037000000000000005,34,BABYLON,17,100.0,Suffolk,40.745290000000004,-73.41919,05/24/2020,Suffolk,126,39090,4010,157702
6370,05/24/2020,0.036000000000000004,33,RIVERHEAD,17,100.0,Suffolk,40.96078,-72.71238000000001,05/24/2020,Suffolk,126,39090,4010,157702
6371,05/24/2020,0.036000000000000004,33,HOLTSVILLE,17,100.0,Suffolk,40.82799,-73.05754,05/24/2020,Suffolk,126,39090,4010,157702
6372,05/25/2020,0.028999999999999998,27,BABYLON,17,100.0,Suffolk,40.745290000000004,-73.41919,05/25/2020,Suffolk,109,39199,3241,160943
6373,05/25/2020,0.027000000000000003,25,RIVERHEAD,17,100.0,Suffolk,40.96078,-72.71238000000001,05/25/2020,Suffolk,109,39199,3241,160943
6374,05/25/2020,0.025,23,HOLTSVILLE,17,100.0,Suffolk,40.82799,-73.05754,05/25/2020,Suffolk,109,39199,3241,160943
6375,05/26/2020,0.027999999999999997,26,BABYLON,15,88.0,Suffolk,40.745290000000004,-73.41919,05/26/2020,Suffolk,59,39258,2492,163435
6376,05/26/2020,0.027000000000000003,25,RIVERHEAD,17,100.0,Suffolk,40.96078,-72.71238000000001,05/26/2020,Suffolk,59,39258,2492,163435
6377,05/26/2020,0.026000000000000002,24,HOLTSVILLE,17,100.0,Suffolk,40.82799,-73.05754,05/26/2020,Suffolk,59,39258,2492,163435
6378,05/27/2020,0.027000000000000003,25,BABYLON,17,100.0,Suffolk,40.745290000000004,-73.41919,05/27/2020,Suffolk,101,39359,4482,167917
6379,05/27/2020,0.025,23,RIVERHEAD,17,100.0,Suffolk,40.96078,-72.71238000000001,05/27/2020,Suffolk,101,39359,4482,167917
6380,05/27/2020,0.026000000000000002,24,HOLTSVILLE,17,100.0,Suffolk,40.82799,-73.05754,05/27/2020,Suffolk,101,39359,4482,167917
6381,05/28/2020,0.019,18,BABYLON,17,100.0,Suffolk,40.745290000000004,-73.41919,05/28/2020,Suffolk,86,39445,4591,172508
6382,05/28/2020,0.022000000000000002,20,RIVERHEAD,17,100.0,Suffolk,40.96078,-72.71238000000001,05/28/2020,Suffolk,86,39445,4591,172508
6383,05/28/2020,0.019,18,HOLTSVILLE,17,100.0,Suffolk,40.82799,-73.05754,05/28/2020,Suffolk,86,39445,4591,172508
6384,05/29/2020,0.023,21,BABYLON,17,100.0,Suffolk,40.745290000000004,-73.41919,05/29/2020,Suffolk,87,39532,4388,176896
6385,05/29/2020,0.021,19,RIVERHEAD,17,100.0,Suffolk,40.96078,-72.71238000000001,05/29/2020,Suffolk,87,39532,4388,176896
6386,05/29/2020,0.019,18,HOLTSVILLE,17,100.0,Suffolk,40.82799,-73.05754,05/29/2020,Suffolk,87,39532,4388,176896
6387,05/30/2020,0.048,44,BABYLON,17,100.0,Suffolk,40.745290000000004,-73.41919,05/30/2020,Suffolk,111,39643,5138,182034
6388,05/30/2020,0.045,42,RIVERHEAD,17,100.0,Suffolk,40.96078,-72.71238000000001,05/30/2020,Suffolk,111,39643,5138,182034
6389,05/30/2020,0.046,43,HOLTSVILLE,17,100.0,Suffolk,40.82799,-73.05754,05/30/2020,Suffolk,111,39643,5138,182034
6390,05/31/2020,0.035,32,BABYLON,17,100.0,Suffolk,40.745290000000004,-73.41919,05/31/2020,Suffolk,62,39705,4294,186328
6391,05/31/2020,0.034,31,RIVERHEAD,17,100.0,Suffolk,40.96078,-72.71238000000001,05/31/2020,Suffolk,62,39705,4294,186328
6392,05/31/2020,0.032,30,HOLTSVILLE,17,100.0,Suffolk,40.82799,-73.05754,05/31/2020,Suffolk,62,39705,4294,186328
6393,06/01/2020,0.043,40,BABYLON,17,100.0,Suffolk,40.745290000000004,-73.41919,06/01/2020,Suffolk,275,39980,4365,190693
6394,06/01/2020,0.042,39,RIVERHEAD,17,100.0,Suffolk,40.96078,-72.71238000000001,06/01/2020,Suffolk,275,39980,4365,190693
6395,06/01/2020,0.040999999999999995,38,HOLTSVILLE,17,100.0,Suffolk,40.82799,-73.05754,06/01/2020,Suffolk,275,39980,4365,190693
6396,06/02/2020,0.049,45,BABYLON,17,100.0,Suffolk,40.745290000000004,-73.41919,06/02/2020,Suffolk,82,40062,4840,195533
6397,06/02/2020,0.044000000000000004,41,RIVERHEAD,17,100.0,Suffolk,40.96078,-72.71238000000001,06/02/2020,Suffolk,82,40062,4840,195533
6398,06/02/2020,0.045,42,HOLTSVILLE,17,100.0,Suffolk,40.82799,-73.05754,06/02/2020,Suffolk,82,40062,4840,195533
6399,06/03/2020,0.052000000000000005,48,BABYLON,17,100.0,Suffolk,40.745290000000004,-73.41919,06/03/2020,Suffolk,91,40153,5178,200711
6400,06/03/2020,0.055999999999999994,54,RIVERHEAD,17,100.0,Suffolk,40.96078,-72.71238000000001,06/03/2020,Suffolk,91,40153,5178,200711
6401,06/03/2020,0.038,35,HOLTSVILLE,24,100.0,Suffolk,40.82799,-73.05754,06/03/2020,Suffolk,91,40153,5178,200711
6402,06/04/2020,0.062,74,BABYLON,17,100.0,Suffolk,40.745290000000004,-73.41919,06/04/2020,Suffolk,86,40239,5202,205913
6403,06/04/2020,0.06,67,RIVERHEAD,17,100.0,Suffolk,40.96078,-72.71238000000001,06/04/2020,Suffolk,86,40239,5202,205913
6404,06/04/2020,0.061,71,HOLTSVILLE,16,94.0,Suffolk,40.82799,-73.05754,06/04/2020,Suffolk,86,40239,5202,205913
6405,06/05/2020,0.043,40,BABYLON,17,100.0,Suffolk,40.745290000000004,-73.41919,06/05/2020,Suffolk,39,40278,5505,211418
6406,06/05/2020,0.046,43,RIVERHEAD,17,100.0,Suffolk,40.96078,-72.71238000000001,06/05/2020,Suffolk,39,40278,5505,211418
6407,06/05/2020,0.042,39,HOLTSVILLE,17,100.0,Suffolk,40.82799,-73.05754,06/05/2020,Suffolk,39,40278,5505,211418
6408,06/06/2020,0.057,58,BABYLON,17,100.0,Suffolk,40.745290000000004,-73.41919,06/06/2020,Suffolk,51,40329,4582,216000
6409,06/06/2020,0.057,58,RIVERHEAD,17,100.0,Suffolk,40.96078,-72.71238000000001,06/06/2020,Suffolk,51,40329,4582,216000
6410,06/06/2020,0.052000000000000005,48,HOLTSVILLE,17,100.0,Suffolk,40.82799,-73.05754,06/06/2020,Suffolk,51,40329,4582,216000
6411,06/07/2020,0.034,31,BABYLON,17,100.0,Suffolk,40.745290000000004,-73.41919,06/07/2020,Suffolk,48,40377,4833,220833
6412,06/07/2020,0.034,31,RIVERHEAD,17,100.0,Suffolk,40.96078,-72.71238000000001,06/07/2020,Suffolk,48,40377,4833,220833
6413,06/07/2020,0.033,31,HOLTSVILLE,17,100.0,Suffolk,40.82799,-73.05754,06/07/2020,Suffolk,48,40377,4833,220833
6414,06/08/2020,0.044000000000000004,41,BABYLON,17,100.0,Suffolk,40.745290000000004,-73.41919,06/08/2020,Suffolk,49,40426,4098,224931
6415,06/08/2020,0.04,37,RIVERHEAD,17,100.0,Suffolk,40.96078,-72.71238000000001,06/08/2020,Suffolk,49,40426,4098,224931
6416,06/09/2020,0.061,71,BABYLON,17,100.0,Suffolk,40.745290000000004,-73.41919,06/09/2020,Suffolk,38,40464,4099,229030
6417,06/09/2020,0.061,71,RIVERHEAD,17,100.0,Suffolk,40.96078,-72.71238000000001,06/09/2020,Suffolk,38,40464,4099,229030
6418,06/09/2020,0.059000000000000004,64,HOLTSVILLE,16,94.0,Suffolk,40.82799,-73.05754,06/09/2020,Suffolk,38,40464,4099,229030
6419,06/10/2020,0.045,42,BABYLON,17,100.0,Suffolk,40.745290000000004,-73.41919,06/10/2020,Suffolk,48,40512,5079,234109
6420,06/10/2020,0.045,42,RIVERHEAD,17,100.0,Suffolk,40.96078,-72.71238000000001,06/10/2020,Suffolk,48,40512,5079,234109
6421,06/10/2020,0.045,42,HOLTSVILLE,17,100.0,Suffolk,40.82799,-73.05754,06/10/2020,Suffolk,48,40512,5079,234109
6422,06/11/2020,0.034,31,BABYLON,17,100.0,Suffolk,40.745290000000004,-73.41919,06/11/2020,Suffolk,47,40559,5206,239315
6423,06/11/2020,0.034,31,RIVERHEAD,15,88.0,Suffolk,40.96078,-72.71238000000001,06/11/2020,Suffolk,47,40559,5206,239315
6424,06/11/2020,0.031,29,HOLTSVILLE,16,94.0,Suffolk,40.82799,-73.05754,06/11/2020,Suffolk,47,40559,5206,239315
6425,06/12/2020,0.064,80,BABYLON,17,100.0,Suffolk,40.745290000000004,-73.41919,06/12/2020,Suffolk,56,40615,5879,245194
6426,06/12/2020,0.057,58,RIVERHEAD,17,100.0,Suffolk,40.96078,-72.71238000000001,06/12/2020,Suffolk,56,40615,5879,245194
6427,06/12/2020,0.062,74,HOLTSVILLE,17,100.0,Suffolk,40.82799,-73.05754,06/12/2020,Suffolk,56,40615,5879,245194
6428,06/13/2020,0.042,39,BABYLON,17,100.0,Suffolk,40.745290000000004,-73.41919,06/13/2020,Suffolk,44,40659,4243,249437
6429,06/13/2020,0.040999999999999995,38,RIVERHEAD,17,100.0,Suffolk,40.96078,-72.71238000000001,06/13/2020,Suffolk,44,40659,4243,249437
6430,06/13/2020,0.039,36,HOLTSVILLE,17,100.0,Suffolk,40.82799,-73.05754,06/13/2020,Suffolk,44,40659,4243,249437
6431,06/14/2020,0.035,32,BABYLON,17,100.0,Suffolk,40.745290000000004,-73.41919,06/14/2020,Suffolk,33,40692,4110,253547
6432,06/14/2020,0.033,31,RIVERHEAD,17,100.0,Suffolk,40.96078,-72.71238000000001,06/14/2020,Suffolk,33,40692,4110,253547
6433,06/14/2020,0.031,29,HOLTSVILLE,17,100.0,Suffolk,40.82799,-73.05754,06/14/2020,Suffolk,33,40692,4110,253547
6434,06/15/2020,0.033,31,BABYLON,17,100.0,Suffolk,40.745290000000004,-73.41919,06/15/2020,Suffolk,46,40738,4866,258413
6435,06/15/2020,0.031,29,RIVERHEAD,17,100.0,Suffolk,40.96078,-72.71238000000001,06/15/2020,Suffolk,46,40738,4866,258413
6436,06/15/2020,0.031,29,HOLTSVILLE,17,100.0,Suffolk,40.82799,-73.05754,06/15/2020,Suffolk,46,40738,4866,258413
6437,06/16/2020,0.034,31,BABYLON,17,100.0,Suffolk,40.745290000000004,-73.41919,06/16/2020,Suffolk,32,40770,4086,262499
6438,06/16/2020,0.038,35,RIVERHEAD,17,100.0,Suffolk,40.96078,-72.71238000000001,06/16/2020,Suffolk,32,40770,4086,262499
6439,06/16/2020,0.035,32,HOLTSVILLE,17,100.0,Suffolk,40.82799,-73.05754,06/16/2020,Suffolk,32,40770,4086,262499
6440,06/17/2020,0.035,32,BABYLON,17,100.0,Suffolk,40.745290000000004,-73.41919,06/17/2020,Suffolk,40,40810,5476,267975
6441,06/17/2020,0.034,31,RIVERHEAD,17,100.0,Suffolk,40.96078,-72.71238000000001,06/17/2020,Suffolk,40,40810,5476,267975
6442,06/17/2020,0.032,30,HOLTSVILLE,17,100.0,Suffolk,40.82799,-73.05754,06/17/2020,Suffolk,40,40810,5476,267975
6443,06/18/2020,0.017,16,BABYLON,17,100.0,Suffolk,40.745290000000004,-73.41919,06/18/2020,Suffolk,54,40864,5570,273545
6444,06/18/2020,0.017,16,RIVERHEAD,17,100.0,Suffolk,40.96078,-72.71238000000001,06/18/2020,Suffolk,54,40864,5570,273545
6445,06/18/2020,0.015,14,HOLTSVILLE,17,100.0,Suffolk,40.82799,-73.05754,06/18/2020,Suffolk,54,40864,5570,273545
6446,06/19/2020,0.035,32,BABYLON,17,100.0,Suffolk,40.745290000000004,-73.41919,06/19/2020,Suffolk,44,40908,4391,277936
6447,06/19/2020,0.037000000000000005,34,RIVERHEAD,17,100.0,Suffolk,40.96078,-72.71238000000001,06/19/2020,Suffolk,44,40908,4391,277936
6448,06/19/2020,0.033,31,HOLTSVILLE,17,100.0,Suffolk,40.82799,-73.05754,06/19/2020,Suffolk,44,40908,4391,277936
6449,06/20/2020,0.046,43,BABYLON,17,100.0,Suffolk,40.745290000000004,-73.41919,06/20/2020,Suffolk,64,40972,5243,283179
6450,06/20/2020,0.048,44,RIVERHEAD,17,100.0,Suffolk,40.96078,-72.71238000000001,06/20/2020,Suffolk,64,40972,5243,283179
6451,06/20/2020,0.045,42,HOLTSVILLE,17,100.0,Suffolk,40.82799,-73.05754,06/20/2020,Suffolk,64,40972,5243,283179
6452,06/21/2020,0.034,31,BABYLON,17,100.0,Suffolk,40.745290000000004,-73.41919,06/21/2020,Suffolk,38,41010,3952,287131
6453,06/21/2020,0.05,46,RIVERHEAD,17,100.0,Suffolk,40.96078,-72.71238000000001,06/21/2020,Suffolk,38,41010,3952,287131
6454,06/21/2020,0.034,31,HOLTSVILLE,17,100.0,Suffolk,40.82799,-73.05754,06/21/2020,Suffolk,38,41010,3952,287131
6455,06/22/2020,0.052000000000000005,48,BABYLON,17,100.0,Suffolk,40.745290000000004,-73.41919,06/22/2020,Suffolk,46,41056,3530,290661
6456,06/22/2020,0.055,51,RIVERHEAD,17,100.0,Suffolk,40.96078,-72.71238000000001,06/22/2020,Suffolk,46,41056,3530,290661
6457,06/22/2020,0.052000000000000005,48,HOLTSVILLE,17,100.0,Suffolk,40.82799,-73.05754,06/22/2020,Suffolk,46,41056,3530,290661
6458,06/23/2020,0.05,46,BABYLON,13,76.0,Suffolk,40.745290000000004,-73.41919,06/23/2020,Suffolk,45,41101,3941,294602
6459,06/23/2020,0.047,44,RIVERHEAD,17,100.0,Suffolk,40.96078,-72.71238000000001,06/23/2020,Suffolk,45,41101,3941,294602
6460,06/23/2020,0.047,44,HOLTSVILLE,17,100.0,Suffolk,40.82799,-73.05754,06/23/2020,Suffolk,45,41101,3941,294602
6461,06/24/2020,0.059000000000000004,64,BABYLON,17,100.0,Suffolk,40.745290000000004,-73.41919,06/24/2020,Suffolk,50,41151,5529,300131
6462,06/24/2020,0.055,51,RIVERHEAD,17,100.0,Suffolk,40.96078,-72.71238000000001,06/24/2020,Suffolk,50,41151,5529,300131
6463,06/24/2020,0.054000000000000006,50,HOLTSVILLE,17,100.0,Suffolk,40.82799,-73.05754,06/24/2020,Suffolk,50,41151,5529,300131
6464,06/25/2020,0.063,77,BABYLON,17,100.0,Suffolk,40.745290000000004,-73.41919,06/25/2020,Suffolk,57,41208,5076,305207
6465,06/25/2020,0.055999999999999994,54,RIVERHEAD,17,100.0,Suffolk,40.96078,-72.71238000000001,06/25/2020,Suffolk,57,41208,5076,305207
6466,06/25/2020,0.059000000000000004,64,HOLTSVILLE,17,100.0,Suffolk,40.82799,-73.05754,06/25/2020,Suffolk,57,41208,5076,305207
6467,06/26/2020,0.073,108,BABYLON,17,100.0,Suffolk,40.745290000000004,-73.41919,06/26/2020,Suffolk,45,41253,4615,309822
6468,06/26/2020,0.065,84,RIVERHEAD,17,100.0,Suffolk,40.96078,-72.71238000000001,06/26/2020,Suffolk,45,41253,4615,309822
6469,06/26/2020,0.069,97,HOLTSVILLE,17,100.0,Suffolk,40.82799,-73.05754,06/26/2020,Suffolk,45,41253,4615,309822
6470,06/27/2020,0.052000000000000005,48,BABYLON,17,100.0,Suffolk,40.745290000000004,-73.41919,06/27/2020,Suffolk,53,41306,5095,314917
6471,06/27/2020,0.053,49,RIVERHEAD,17,100.0,Suffolk,40.96078,-72.71238000000001,06/27/2020,Suffolk,53,41306,5095,314917
6472,06/27/2020,0.05,46,HOLTSVILLE,17,100.0,Suffolk,40.82799,-73.05754,06/27/2020,Suffolk,53,41306,5095,314917
6473,06/28/2020,0.055,51,BABYLON,17,100.0,Suffolk,40.745290000000004,-73.41919,06/28/2020,Suffolk,33,41339,4481,319398
6474,06/28/2020,0.051,47,RIVERHEAD,17,100.0,Suffolk,40.96078,-72.71238000000001,06/28/2020,Suffolk,33,41339,4481,319398
6475,06/28/2020,0.05,46,HOLTSVILLE,16,94.0,Suffolk,40.82799,-73.05754,06/28/2020,Suffolk,33,41339,4481,319398
6476,06/29/2020,0.040999999999999995,38,BABYLON,17,100.0,Suffolk,40.745290000000004,-73.41919,06/29/2020,Suffolk,46,41385,3312,322710
6477,06/29/2020,0.042,39,RIVERHEAD,17,100.0,Suffolk,40.96078,-72.71238000000001,06/29/2020,Suffolk,46,41385,3312,322710
6478,06/29/2020,0.04,37,HOLTSVILLE,17,100.0,Suffolk,40.82799,-73.05754,06/29/2020,Suffolk,46,41385,3312,322710
6479,06/30/2020,0.045,42,BABYLON,17,100.0,Suffolk,40.745290000000004,-73.41919,06/30/2020,Suffolk,42,41427,4047,326757
6480,06/30/2020,0.042,39,RIVERHEAD,17,100.0,Suffolk,40.96078,-72.71238000000001,06/30/2020,Suffolk,42,41427,4047,326757
6481,06/30/2020,0.038,35,HOLTSVILLE,17,100.0,Suffolk,40.82799,-73.05754,06/30/2020,Suffolk,42,41427,4047,326757
6482,07/01/2020,0.061,71,BABYLON,17,100.0,Suffolk,40.745290000000004,-73.41919,07/01/2020,Suffolk,64,41491,5730,332487
6483,07/01/2020,0.049,45,RIVERHEAD,17,100.0,Suffolk,40.96078,-72.71238000000001,07/01/2020,Suffolk,64,41491,5730,332487
6484,07/01/2020,0.055,51,HOLTSVILLE,17,100.0,Suffolk,40.82799,-73.05754,07/01/2020,Suffolk,64,41491,5730,332487
6485,07/02/2020,0.064,80,BABYLON,17,100.0,Suffolk,40.745290000000004,-73.41919,07/02/2020,Suffolk,47,41538,4791,337278
6486,07/02/2020,0.059000000000000004,64,RIVERHEAD,17,100.0,Suffolk,40.96078,-72.71238000000001,07/02/2020,Suffolk,47,41538,4791,337278
6487,07/02/2020,0.06,67,HOLTSVILLE,16,94.0,Suffolk,40.82799,-73.05754,07/02/2020,Suffolk,47,41538,4791,337278
6488,07/03/2020,0.04,37,BABYLON,17,100.0,Suffolk,40.745290000000004,-73.41919,07/03/2020,Suffolk,47,41585,4110,341388
6489,07/03/2020,0.037000000000000005,34,RIVERHEAD,17,100.0,Suffolk,40.96078,-72.71238000000001,07/03/2020,Suffolk,47,41585,4110,341388
6490,07/03/2020,0.038,35,HOLTSVILLE,17,100.0,Suffolk,40.82799,-73.05754,07/03/2020,Suffolk,47,41585,4110,341388
6491,07/04/2020,0.04,37,BABYLON,17,100.0,Suffolk,40.745290000000004,-73.41919,07/04/2020,Suffolk,57,41642,5933,347321
6492,07/04/2020,0.032,30,RIVERHEAD,17,100.0,Suffolk,40.96078,-72.71238000000001,07/04/2020,Suffolk,57,41642,5933,347321
6493,07/04/2020,0.037000000000000005,34,HOLTSVILLE,17,100.0,Suffolk,40.82799,-73.05754,07/04/2020,Suffolk,57,41642,5933,347321
6494,07/05/2020,0.063,77,BABYLON,17,100.0,Suffolk,40.745290000000004,-73.41919,07/05/2020,Suffolk,43,41685,3812,351133
6495,07/05/2020,0.05,46,RIVERHEAD,17,100.0,Suffolk,40.96078,-72.71238000000001,07/05/2020,Suffolk,43,41685,3812,351133
6496,07/05/2020,0.055999999999999994,54,HOLTSVILLE,17,100.0,Suffolk,40.82799,-73.05754,07/05/2020,Suffolk,43,41685,3812,351133
6497,07/06/2020,0.061,71,BABYLON,17,100.0,Suffolk,40.745290000000004,-73.41919,07/06/2020,Suffolk,45,41730,4226,355359
6498,07/06/2020,0.045,42,RIVERHEAD,17,100.0,Suffolk,40.96078,-72.71238000000001,07/06/2020,Suffolk,45,41730,4226,355359
6499,07/06/2020,0.05,46,HOLTSVILLE,17,100.0,Suffolk,40.82799,-73.05754,07/06/2020,Suffolk,45,41730,4226,355359
6500,07/07/2020,0.035,32,BABYLON,17,100.0,Suffolk,40.745290000000004,-73.41919,07/07/2020,Suffolk,69,41799,4108,359467
6501,07/07/2020,0.033,31,RIVERHEAD,17,100.0,Suffolk,40.96078,-72.71238000000001,07/07/2020,Suffolk,69,41799,4108,359467
6502,07/07/2020,0.032,30,HOLTSVILLE,17,100.0,Suffolk,40.82799,-73.05754,07/07/2020,Suffolk,69,41799,4108,359467
6503,07/08/2020,0.027999999999999997,26,BABYLON,17,100.0,Suffolk,40.745290000000004,-73.41919,07/08/2020,Suffolk,50,41849,5372,364839
6504,07/08/2020,0.027000000000000003,25,RIVERHEAD,17,100.0,Suffolk,40.96078,-72.71238000000001,07/08/2020,Suffolk,50,41849,5372,364839
6505,07/08/2020,0.024,22,HOLTSVILLE,17,100.0,Suffolk,40.82799,-73.05754,07/08/2020,Suffolk,50,41849,5372,364839
6506,07/09/2020,0.026000000000000002,24,BABYLON,17,100.0,Suffolk,40.745290000000004,-73.41919,07/09/2020,Suffolk,62,41911,6245,371084
6507,07/09/2020,0.028999999999999998,27,RIVERHEAD,17,100.0,Suffolk,40.96078,-72.71238000000001,07/09/2020,Suffolk,62,41911,6245,371084
6508,07/09/2020,0.024,22,HOLTSVILLE,17,100.0,Suffolk,40.82799,-73.05754,07/09/2020,Suffolk,62,41911,6245,371084
6509,07/10/2020,0.027000000000000003,25,BABYLON,17,100.0,Suffolk,40.745290000000004,-73.41919,07/10/2020,Suffolk,76,41987,5490,376574
6510,07/10/2020,0.027999999999999997,26,RIVERHEAD,17,100.0,Suffolk,40.96078,-72.71238000000001,07/10/2020,Suffolk,76,41987,5490,376574
6511,07/10/2020,0.027000000000000003,25,HOLTSVILLE,17,100.0,Suffolk,40.82799,-73.05754,07/10/2020,Suffolk,76,41987,5490,376574
6512,07/11/2020,0.035,32,BABYLON,17,100.0,Suffolk,40.745290000000004,-73.41919,07/11/2020,Suffolk,41,42028,4260,380834
6513,07/11/2020,0.032,30,RIVERHEAD,17,100.0,Suffolk,40.96078,-72.71238000000001,07/11/2020,Suffolk,41,42028,4260,380834
6514,07/11/2020,0.03,28,HOLTSVILLE,17,100.0,Suffolk,40.82799,-73.05754,07/11/2020,Suffolk,41,42028,4260,380834
6515,07/12/2020,0.053,49,BABYLON,17,100.0,Suffolk,40.745290000000004,-73.41919,07/12/2020,Suffolk,84,42112,4517,385351
6516,07/12/2020,0.047,44,RIVERHEAD,17,100.0,Suffolk,40.96078,-72.71238000000001,07/12/2020,Suffolk,84,42112,4517,385351
6517,07/12/2020,0.047,44,HOLTSVILLE,17,100.0,Suffolk,40.82799,-73.05754,07/12/2020,Suffolk,84,42112,4517,385351
6518,07/13/2020,0.066,87,BABYLON,17,100.0,Suffolk,40.745290000000004,-73.41919,07/13/2020,Suffolk,102,42214,4795,390146
6519,07/13/2020,0.064,80,RIVERHEAD,17,100.0,Suffolk,40.96078,-72.71238000000001,07/13/2020,Suffolk,102,42214,4795,390146
6520,07/13/2020,0.065,84,HOLTSVILLE,17,100.0,Suffolk,40.82799,-73.05754,07/13/2020,Suffolk,102,42214,4795,390146
6521,07/14/2020,0.039,36,BABYLON,17,100.0,Suffolk,40.745290000000004,-73.41919,07/14/2020,Suffolk,53,42267,4756,394902
6522,07/14/2020,0.037000000000000005,34,RIVERHEAD,17,100.0,Suffolk,40.96078,-72.71238000000001,07/14/2020,Suffolk,53,42267,4756,394902
6523,07/14/2020,0.036000000000000004,33,HOLTSVILLE,17,100.0,Suffolk,40.82799,-73.05754,07/14/2020,Suffolk,53,42267,4756,394902
6524,07/15/2020,0.038,35,BABYLON,17,100.0,Suffolk,40.745290000000004,-73.41919,07/15/2020,Suffolk,66,42333,6205,401107
6525,07/15/2020,0.035,32,RIVERHEAD,17,100.0,Suffolk,40.96078,-72.71238000000001,07/15/2020,Suffolk,66,42333,6205,401107
6526,07/15/2020,0.034,31,HOLTSVILLE,17,100.0,Suffolk,40.82799,-73.05754,07/15/2020,Suffolk,66,42333,6205,401107
6527,07/18/2020,0.069,97,BABYLON,17,100.0,Suffolk,40.745290000000004,-73.41919,07/18/2020,Suffolk,26,42466,2755,413355
6528,07/18/2020,0.049,45,RIVERHEAD,17,100.0,Suffolk,40.96078,-72.71238000000001,07/18/2020,Suffolk,26,42466,2755,413355
6529,07/18/2020,0.061,71,HOLTSVILLE,17,100.0,Suffolk,40.82799,-73.05754,07/18/2020,Suffolk,26,42466,2755,413355
6530,07/19/2020,0.061,71,BABYLON,17,100.0,Suffolk,40.745290000000004,-73.41919,07/19/2020,Suffolk,30,42496,4235,417590
6531,07/19/2020,0.06,67,RIVERHEAD,17,100.0,Suffolk,40.96078,-72.71238000000001,07/19/2020,Suffolk,30,42496,4235,417590
6532,07/19/2020,0.057999999999999996,61,HOLTSVILLE,17,100.0,Suffolk,40.82799,-73.05754,07/19/2020,Suffolk,30,42496,4235,417590
6533,07/20/2020,0.08,133,BABYLON,17,100.0,Suffolk,40.745290000000004,-73.41919,07/20/2020,Suffolk,79,42575,4508,422098
6534,07/20/2020,0.069,97,RIVERHEAD,17,100.0,Suffolk,40.96078,-72.71238000000001,07/20/2020,Suffolk,79,42575,4508,422098
6535,07/20/2020,0.08,133,HOLTSVILLE,17,100.0,Suffolk,40.82799,-73.05754,07/20/2020,Suffolk,79,42575,4508,422098
6536,07/21/2020,0.055,51,BABYLON,17,100.0,Suffolk,40.745290000000004,-73.41919,07/21/2020,Suffolk,46,42621,4070,426168
6537,07/21/2020,0.054000000000000006,50,RIVERHEAD,17,100.0,Suffolk,40.96078,-72.71238000000001,07/21/2020,Suffolk,46,42621,4070,426168
