,Date,Daily Mean PM2.5 Concentration,DAILY_AQI_VALUE,Site Name,DAILY_OBS_COUNT,PERCENT_COMPLETE,COUNTY,SITE_LATITUDE,SITE_LONGITUDE,Test Date,County,New Positives,Cumulative Number of Positives,Total Number of Tests Performed,Cumulative Number of Tests Performed
180,05/07/2020,4.2,18,ALBANY COUNTY HEALTH DEPT,1,100.0,Albany,42.64225,-73.75464000000001,05/07/2020,Albany,36,1384,385,13243
181,05/08/2020,3.7,15,ALBANY COUNTY HEALTH DEPT,1,100.0,Albany,42.64225,-73.75464000000001,05/08/2020,Albany,32,1416,488,13731
182,05/09/2020,2.1,9,ALBANY COUNTY HEALTH DEPT,1,100.0,Albany,42.64225,-73.75464000000001,05/09/2020,Albany,16,1432,455,14186
183,05/09/2020,0.9,4,LOUDONVILLE,1,100.0,Albany,42.68075,-73.75733000000001,05/09/2020,Albany,16,1432,455,14186
184,05/10/2020,4.7,20,ALBANY COUNTY HEALTH DEPT,1,100.0,Albany,42.64225,-73.75464000000001,05/10/2020,Albany,24,1456,384,14570
185,05/11/2020,7.1,30,ALBANY COUNTY HEALTH DEPT,1,100.0,Albany,42.64225,-73.75464000000001,05/11/2020,Albany,23,1479,341,14911
186,05/12/2020,4.1,17,ALBANY COUNTY HEALTH DEPT,1,100.0,Albany,42.64225,-73.75464000000001,05/12/2020,Albany,15,1494,335,15246
187,05/12/2020,2.8,12,LOUDONVILLE,1,100.0,Albany,42.68075,-73.75733000000001,05/12/2020,Albany,15,1494,335,15246
188,05/13/2020,5.0,21,ALBANY COUNTY HEALTH DEPT,1,100.0,Albany,42.64225,-73.75464000000001,05/13/2020,Albany,15,1509,546,15792
189,05/14/2020,6.2,26,ALBANY COUNTY HEALTH DEPT,1,100.0,Albany,42.64225,-73.75464000000001,05/14/2020,Albany,29,1538,541,16333
190,05/15/2020,9.5,40,ALBANY COUNTY HEALTH DEPT,1,100.0,Albany,42.64225,-73.75464000000001,05/15/2020,Albany,34,1572,482,16815
191,05/15/2020,6.3,26,LOUDONVILLE,1,100.0,Albany,42.68075,-73.75733000000001,05/15/2020,Albany,34,1572,482,16815
192,05/16/2020,4.2,18,ALBANY COUNTY HEALTH DEPT,1,100.0,Albany,42.64225,-73.75464000000001,05/16/2020,Albany,7,1579,411,17226
193,05/17/2020,6.5,27,ALBANY COUNTY HEALTH DEPT,1,100.0,Albany,42.64225,-73.75464000000001,05/17/2020,Albany,31,1610,342,17568
194,05/18/2020,7.7,32,ALBANY COUNTY HEALTH DEPT,1,100.0,Albany,42.64225,-73.75464000000001,05/18/2020,Albany,45,1655,398,17966
195,05/18/2020,5.5,23,LOUDONVILLE,1,100.0,Albany,42.68075,-73.75733000000001,05/18/2020,Albany,45,1655,398,17966
196,05/19/2020,4.7,20,ALBANY COUNTY HEALTH DEPT,1,100.0,Albany,42.64225,-73.75464000000001,05/19/2020,Albany,27,1682,697,18663
197,05/20/2020,5.0,21,ALBANY COUNTY HEALTH DEPT,1,100.0,Albany,42.64225,-73.75464000000001,05/20/2020,Albany,18,1700,650,19313
198,05/21/2020,4.8,20,ALBANY COUNTY HEALTH DEPT,1,100.0,Albany,42.64225,-73.75464000000001,05/21/2020,Albany,56,1756,920,20233
199,05/21/2020,4.2,18,LOUDONVILLE,1,100.0,Albany,42.68075,-73.75733000000001,05/21/2020,Albany,56,1756,920,20233
200,05/22/2020,9.3,39,ALBANY COUNTY HEALTH DEPT,1,100.0,Albany,42.64225,-73.75464000000001,05/22/2020,Albany,14,1770,655,20888
201,05/23/2020,6.0,25,ALBANY COUNTY HEALTH DEPT,1,100.0,Albany,42.64225,-73.75464000000001,05/23/2020,Albany,12,1782,438,21326
202,05/24/2020,6.1,25,ALBANY COUNTY HEALTH DEPT,1,100.0,Albany,42.64225,-73.75464000000001,05/24/2020,Albany,9,1791,378,21704
203,05/24/2020,5.2,22,LOUDONVILLE,1,100.0,Albany,42.68075,-73.75733000000001,05/24/2020,Albany,9,1791,378,21704
204,05/25/2020,5.3,22,ALBANY COUNTY HEALTH DEPT,1,100.0,Albany,42.64225,-73.75464000000001,05/25/2020,Albany,2,1793,328,22032
205,05/26/2020,9.4,39,ALBANY COUNTY HEALTH DEPT,1,100.0,Albany,42.64225,-73.75464000000001,05/26/2020,Albany,3,1796,369,22401
206,05/27/2020,6.7,28,ALBANY COUNTY HEALTH DEPT,1,100.0,Albany,42.64225,-73.75464000000001,05/27/2020,Albany,18,1814,666,23067
207,05/27/2020,6.9,29,LOUDONVILLE,1,100.0,Albany,42.68075,-73.75733000000001,05/27/2020,Albany,18,1814,666,23067
208,05/28/2020,5.2,22,ALBANY COUNTY HEALTH DEPT,1,100.0,Albany,42.64225,-73.75464000000001,05/28/2020,Albany,20,1834,416,23483
209,05/29/2020,6.7,28,ALBANY COUNTY HEALTH DEPT,1,100.0,Albany,42.64225,-73.75464000000001,05/29/2020,Albany,9,1843,521,24004
210,05/30/2020,9.9,41,ALBANY COUNTY HEALTH DEPT,1,100.0,Albany,42.64225,-73.75464000000001,05/30/2020,Albany,17,1860,760,24764
211,05/30/2020,3.5,15,LOUDONVILLE,1,100.0,Albany,42.68075,-73.75733000000001,05/30/2020,Albany,17,1860,760,24764
212,05/31/2020,2.1,9,ALBANY COUNTY HEALTH DEPT,1,100.0,Albany,42.64225,-73.75464000000001,05/31/2020,Albany,22,1882,537,25301
213,06/01/2020,3.7,15,ALBANY COUNTY HEALTH DEPT,1,100.0,Albany,42.64225,-73.75464000000001,06/01/2020,Albany,18,1900,618,25919
214,06/02/2020,12.6,52,ALBANY COUNTY HEALTH DEPT,1,100.0,Albany,42.64225,-73.75464000000001,06/02/2020,Albany,20,1920,1170,27089
215,06/02/2020,5.0,21,LOUDONVILLE,1,100.0,Albany,42.68075,-73.75733000000001,06/02/2020,Albany,20,1920,1170,27089
216,06/03/2020,19.7,67,ALBANY COUNTY HEALTH DEPT,1,100.0,Albany,42.64225,-73.75464000000001,06/03/2020,Albany,10,1930,817,27906
217,06/04/2020,13.2,53,ALBANY COUNTY HEALTH DEPT,1,100.0,Albany,42.64225,-73.75464000000001,06/04/2020,Albany,11,1941,1179,29085
218,06/05/2020,10.7,45,ALBANY COUNTY HEALTH DEPT,1,100.0,Albany,42.64225,-73.75464000000001,06/05/2020,Albany,12,1953,1164,30249
219,06/05/2020,8.0,33,LOUDONVILLE,1,100.0,Albany,42.68075,-73.75733000000001,06/05/2020,Albany,12,1953,1164,30249
220,06/06/2020,9.1,38,ALBANY COUNTY HEALTH DEPT,1,100.0,Albany,42.64225,-73.75464000000001,06/06/2020,Albany,8,1961,751,31000
221,06/07/2020,4.4,18,ALBANY COUNTY HEALTH DEPT,1,100.0,Albany,42.64225,-73.75464000000001,06/07/2020,Albany,17,1978,1194,32194
222,06/08/2020,5.0,21,ALBANY COUNTY HEALTH DEPT,1,100.0,Albany,42.64225,-73.75464000000001,06/08/2020,Albany,5,1983,616,32810
223,06/08/2020,3.6,15,LOUDONVILLE,1,100.0,Albany,42.68075,-73.75733000000001,06/08/2020,Albany,5,1983,616,32810
224,06/09/2020,6.8,28,ALBANY COUNTY HEALTH DEPT,1,100.0,Albany,42.64225,-73.75464000000001,06/09/2020,Albany,3,1986,569,33379
225,06/10/2020,11.4,48,ALBANY COUNTY HEALTH DEPT,1,100.0,Albany,42.64225,-73.75464000000001,06/10/2020,Albany,10,1996,774,34153
226,06/11/2020,8.1,34,ALBANY COUNTY HEALTH DEPT,1,100.0,Albany,42.64225,-73.75464000000001,06/11/2020,Albany,11,2007,1103,35256
227,06/11/2020,6.2,26,LOUDONVILLE,1,100.0,Albany,42.68075,-73.75733000000001,06/11/2020,Albany,11,2007,1103,35256
228,06/12/2020,4.8,20,ALBANY COUNTY HEALTH DEPT,1,100.0,Albany,42.64225,-73.75464000000001,06/12/2020,Albany,9,2016,739,35995
229,06/13/2020,3.0,13,ALBANY COUNTY HEALTH DEPT,1,100.0,Albany,42.64225,-73.75464000000001,06/13/2020,Albany,4,2020,874,36869
230,06/14/2020,6.8,28,ALBANY COUNTY HEALTH DEPT,1,100.0,Albany,42.64225,-73.75464000000001,06/14/2020,Albany,2,2022,496,37365
231,06/14/2020,4.5,19,LOUDONVILLE,1,100.0,Albany,42.68075,-73.75733000000001,06/14/2020,Albany,2,2022,496,37365
232,06/15/2020,7.6,32,ALBANY COUNTY HEALTH DEPT,1,100.0,Albany,42.64225,-73.75464000000001,06/15/2020,Albany,4,2026,577,37942
233,06/16/2020,9.4,39,ALBANY COUNTY HEALTH DEPT,1,100.0,Albany,42.64225,-73.75464000000001,06/16/2020,Albany,3,2029,592,38534
234,06/17/2020,10.6,44,ALBANY COUNTY HEALTH DEPT,1,100.0,Albany,42.64225,-73.75464000000001,06/17/2020,Albany,5,2034,843,39377
235,06/17/2020,7.0,29,LOUDONVILLE,1,100.0,Albany,42.68075,-73.75733000000001,06/17/2020,Albany,5,2034,843,39377
236,06/18/2020,6.4,27,ALBANY COUNTY HEALTH DEPT,1,100.0,Albany,42.64225,-73.75464000000001,06/18/2020,Albany,15,2049,1070,40447
237,06/19/2020,7.4,31,ALBANY COUNTY HEALTH DEPT,1,100.0,Albany,42.64225,-73.75464000000001,06/19/2020,Albany,4,2053,610,41057
238,06/21/2020,9.7,40,ALBANY COUNTY HEALTH DEPT,1,100.0,Albany,42.64225,-73.75464000000001,06/21/2020,Albany,6,2060,931,42772
239,06/22/2020,9.3,39,ALBANY COUNTY HEALTH DEPT,1,100.0,Albany,42.64225,-73.75464000000001,06/22/2020,Albany,2,2062,427,43199
240,06/24/2020,8.1,34,ALBANY COUNTY HEALTH DEPT,1,100.0,Albany,42.64225,-73.75464000000001,06/24/2020,Albany,11,2076,1325,45110
241,06/25/2020,6.4,27,ALBANY COUNTY HEALTH DEPT,1,100.0,Albany,42.64225,-73.75464000000001,06/25/2020,Albany,8,2084,630,45740
242,06/27/2020,10.6,44,ALBANY COUNTY HEALTH DEPT,1,100.0,Albany,42.64225,-73.75464000000001,06/27/2020,Albany,6,2097,762,47301
243,06/28/2020,9.0,38,ALBANY COUNTY HEALTH DEPT,1,100.0,Albany,42.64225,-73.75464000000001,06/28/2020,Albany,2,2099,514,47815
244,06/30/2020,6.4,27,ALBANY COUNTY HEALTH DEPT,1,100.0,Albany,42.64225,-73.75464000000001,06/30/2020,Albany,10,2112,731,49089
245,07/01/2020,6.1,25,ALBANY COUNTY HEALTH DEPT,1,100.0,Albany,42.64225,-73.75464000000001,07/01/2020,Albany,13,2125,928,50017
246,07/03/2020,12.7,52,ALBANY COUNTY HEALTH DEPT,1,100.0,Albany,42.64225,-73.75464000000001,07/03/2020,Albany,15,2145,970,51792
247,07/04/2020,23.6,75,ALBANY COUNTY HEALTH DEPT,1,100.0,Albany,42.64225,-73.75464000000001,07/04/2020,Albany,7,2152,1098,52890
248,07/06/2020,10.0,42,ALBANY COUNTY HEALTH DEPT,1,100.0,Albany,42.64225,-73.75464000000001,07/06/2020,Albany,4,2164,421,53937
249,07/07/2020,10.8,45,ALBANY COUNTY HEALTH DEPT,1,100.0,Albany,42.64225,-73.75464000000001,07/07/2020,Albany,11,2175,1020,54957
250,07/09/2020,12.7,52,ALBANY COUNTY HEALTH DEPT,1,100.0,Albany,42.64225,-73.75464000000001,07/09/2020,Albany,7,2190,625,56842
251,07/10/2020,7.3,30,ALBANY COUNTY HEALTH DEPT,1,100.0,Albany,42.64225,-73.75464000000001,07/10/2020,Albany,18,2208,1252,58094
252,07/12/2020,7.0,29,ALBANY COUNTY HEALTH DEPT,1,100.0,Albany,42.64225,-73.75464000000001,07/12/2020,Albany,6,2225,594,59503
253,07/13/2020,8.3,35,ALBANY COUNTY HEALTH DEPT,1,100.0,Albany,42.64225,-73.75464000000001,07/13/2020,Albany,22,2247,1139,60642
254,07/15/2020,9.4,39,ALBANY COUNTY HEALTH DEPT,1,100.0,Albany,42.64225,-73.75464000000001,07/15/2020,Albany,10,2290,1065,62567
255,07/16/2020,6.8,28,ALBANY COUNTY HEALTH DEPT,1,100.0,Albany,42.64225,-73.75464000000001,07/16/2020,Albany,20,2310,1098,63665
256,07/18/2020,10.4,43,ALBANY COUNTY HEALTH DEPT,1,100.0,Albany,42.64225,-73.75464000000001,07/18/2020,Albany,3,2318,335,64816
257,07/19/2020,13.5,54,ALBANY COUNTY HEALTH DEPT,1,100.0,Albany,42.64225,-73.75464000000001,07/19/2020,Albany,4,2322,877,65693
258,07/21/2020,6.9,29,ALBANY COUNTY HEALTH DEPT,1,100.0,Albany,42.64225,-73.75464000000001,07/21/2020,Albany,18,2369,981,68028
259,07/22/2020,7.9,33,ALBANY COUNTY HEALTH DEPT,1,100.0,Albany,42.64225,-73.75464000000001,07/22/2020,Albany,32,2401,975,69003
260,07/24/2020,9.7,40,ALBANY COUNTY HEALTH DEPT,1,100.0,Albany,42.64225,-73.75464000000001,07/24/2020,Albany,12,2438,632,70531
261,07/25/2020,10.4,43,ALBANY COUNTY HEALTH DEPT,1,100.0,Albany,42.64225,-73.75464000000001,07/25/2020,Albany,13,2451,817,71348
262,07/27/2020,10.9,45,ALBANY COUNTY HEALTH DEPT,1,100.0,Albany,42.64225,-73.75464000000001,07/27/2020,Albany,15,2468,929,73097
263,07/28/2020,6.4,27,ALBANY COUNTY HEALTH DEPT,1,100.0,Albany,42.64225,-73.75464000000001,07/28/2020,Albany,12,2480,843,73940
264,07/30/2020,8.7,36,ALBANY COUNTY HEALTH DEPT,1,100.0,Albany,42.64225,-73.75464000000001,07/30/2020,Albany,10,2503,745,75448
265,07/31/2020,7.2,30,ALBANY COUNTY HEALTH DEPT,1,100.0,Albany,42.64225,-73.75464000000001,07/31/2020,Albany,12,2515,1055,76503
266,08/02/2020,9.6,40,ALBANY COUNTY HEALTH DEPT,1,100.0,Albany,42.64225,-73.75464000000001,08/02/2020,Albany,10,2531,529,77495
267,08/03/2020,6.1,25,ALBANY COUNTY HEALTH DEPT,1,100.0,Albany,42.64225,-73.75464000000001,08/03/2020,Albany,12,2543,770,78265
268,08/05/2020,6.4,27,ALBANY COUNTY HEALTH DEPT,1,100.0,Albany,42.64225,-73.75464000000001,08/05/2020,Albany,9,2565,800,80283
269,08/06/2020,7.0,29,ALBANY COUNTY HEALTH DEPT,1,100.0,Albany,42.64225,-73.75464000000001,08/06/2020,Albany,8,2573,757,81040
270,08/08/2020,12.4,52,ALBANY COUNTY HEALTH DEPT,1,100.0,Albany,42.64225,-73.75464000000001,08/08/2020,Albany,14,2595,903,82889
271,08/09/2020,11.5,48,ALBANY COUNTY HEALTH DEPT,1,100.0,Albany,42.64225,-73.75464000000001,08/09/2020,Albany,5,2600,739,83628
272,08/11/2020,11.6,48,ALBANY COUNTY HEALTH DEPT,1,100.0,Albany,42.64225,-73.75464000000001,08/11/2020,Albany,10,2624,1451,86206
273,08/12/2020,8.9,37,ALBANY COUNTY HEALTH DEPT,1,100.0,Albany,42.64225,-73.75464000000001,08/12/2020,Albany,12,2636,1052,87258
274,08/14/2020,12.1,51,ALBANY COUNTY HEALTH DEPT,1,100.0,Albany,42.64225,-73.75464000000001,08/14/2020,Albany,4,2643,1109,89540
275,08/15/2020,9.2,38,ALBANY COUNTY HEALTH DEPT,1,100.0,Albany,42.64225,-73.75464000000001,08/15/2020,Albany,11,2654,1142,90682
276,08/17/2020,9.9,41,ALBANY COUNTY HEALTH DEPT,1,100.0,Albany,42.64225,-73.75464000000001,08/17/2020,Albany,4,2661,991,92373
277,08/18/2020,7.4,31,ALBANY COUNTY HEALTH DEPT,1,100.0,Albany,42.64225,-73.75464000000001,08/18/2020,Albany,14,2675,1197,93570
278,08/20/2020,5.2,22,ALBANY COUNTY HEALTH DEPT,1,100.0,Albany,42.64225,-73.75464000000001,08/20/2020,Albany,7,2691,1443,96763
279,08/21/2020,7.3,30,ALBANY COUNTY HEALTH DEPT,1,100.0,Albany,42.64225,-73.75464000000001,08/21/2020,Albany,2,2693,1336,98099
280,08/23/2020,13.4,54,ALBANY COUNTY HEALTH DEPT,1,100.0,Albany,42.64225,-73.75464000000001,08/23/2020,Albany,2,2701,490,99852
281,08/24/2020,13.2,53,ALBANY COUNTY HEALTH DEPT,1,100.0,Albany,42.64225,-73.75464000000001,08/24/2020,Albany,10,2711,972,100824
282,08/26/2020,3.2,13,ALBANY COUNTY HEALTH DEPT,1,100.0,Albany,42.64225,-73.75464000000001,08/26/2020,Albany,18,2736,1266,103132
283,08/27/2020,7.1,30,ALBANY COUNTY HEALTH DEPT,1,100.0,Albany,42.64225,-73.75464000000001,08/27/2020,Albany,10,2746,1264,104396
284,08/29/2020,7.2,30,ALBANY COUNTY HEALTH DEPT,1,100.0,Albany,42.64225,-73.75464000000001,08/29/2020,Albany,10,2764,1519,107098
285,08/30/2020,3.5,15,ALBANY COUNTY HEALTH DEPT,1,100.0,Albany,42.64225,-73.75464000000001,08/30/2020,Albany,6,2770,594,107692
286,08/31/2020,5.7,24,ALBANY COUNTY HEALTH DEPT,1,100.0,Albany,42.64225,-73.75464000000001,08/31/2020,Albany,16,2786,841,108533
287,09/01/2020,5.9,25,ALBANY COUNTY HEALTH DEPT,1,100.0,Albany,42.64225,-73.75464000000001,09/01/2020,Albany,5,2791,1116,109649
288,09/02/2020,5.9,25,ALBANY COUNTY HEALTH DEPT,1,100.0,Albany,42.64225,-73.75464000000001,09/02/2020,Albany,11,2802,1655,111304
289,09/03/2020,7.3,30,ALBANY COUNTY HEALTH DEPT,1,100.0,Albany,42.64225,-73.75464000000001,09/03/2020,Albany,17,2819,899,112203
290,09/04/2020,5.4,23,ALBANY COUNTY HEALTH DEPT,1,100.0,Albany,42.64225,-73.75464000000001,09/04/2020,Albany,4,2823,996,113199
291,09/05/2020,6.6,28,ALBANY COUNTY HEALTH DEPT,1,100.0,Albany,42.64225,-73.75464000000001,09/05/2020,Albany,8,2831,824,114023
292,09/06/2020,8.8,37,ALBANY COUNTY HEALTH DEPT,1,100.0,Albany,42.64225,-73.75464000000001,09/06/2020,Albany,2,2833,727,114750
293,09/07/2020,7.1,30,ALBANY COUNTY HEALTH DEPT,1,100.0,Albany,42.64225,-73.75464000000001,09/07/2020,Albany,7,2840,665,115415
294,09/08/2020,6.8,28,ALBANY COUNTY HEALTH DEPT,1,100.0,Albany,42.64225,-73.75464000000001,09/08/2020,Albany,6,2846,499,115914
295,09/09/2020,10.1,42,ALBANY COUNTY HEALTH DEPT,1,100.0,Albany,42.64225,-73.75464000000001,09/09/2020,Albany,13,2859,724,116638
296,09/10/2020,11.0,46,ALBANY COUNTY HEALTH DEPT,1,100.0,Albany,42.64225,-73.75464000000001,09/10/2020,Albany,23,2882,1326,117964
297,09/11/2020,4.9,20,ALBANY COUNTY HEALTH DEPT,1,100.0,Albany,42.64225,-73.75464000000001,09/11/2020,Albany,14,2896,1386,119350
298,09/12/2020,6.8,28,ALBANY COUNTY HEALTH DEPT,1,100.0,Albany,42.64225,-73.75464000000001,09/12/2020,Albany,19,2915,844,120194
299,09/13/2020,6.9,29,ALBANY COUNTY HEALTH DEPT,1,100.0,Albany,42.64225,-73.75464000000001,09/13/2020,Albany,6,2921,555,120749
300,09/14/2020,4.5,19,ALBANY COUNTY HEALTH DEPT,1,100.0,Albany,42.64225,-73.75464000000001,09/14/2020,Albany,15,2936,797,121546
301,09/15/2020,5.0,21,ALBANY COUNTY HEALTH DEPT,1,100.0,Albany,42.64225,-73.75464000000001,09/15/2020,Albany,12,2948,997,122543
302,09/16/2020,7.0,29,ALBANY COUNTY HEALTH DEPT,1,100.0,Albany,42.64225,-73.75464000000001,09/16/2020,Albany,21,2969,1084,123627
303,09/17/2020,10.8,45,ALBANY COUNTY HEALTH DEPT,1,100.0,Albany,42.64225,-73.75464000000001,09/17/2020,Albany,10,2979,1229,124856
304,09/18/2020,5.4,23,ALBANY COUNTY HEALTH DEPT,1,100.0,Albany,42.64225,-73.75464000000001,09/18/2020,Albany,27,3006,1322,126178
305,09/19/2020,5.5,23,ALBANY COUNTY HEALTH DEPT,1,100.0,Albany,42.64225,-73.75464000000001,09/19/2020,Albany,10,3016,1147,127325
306,09/20/2020,6.9,29,ALBANY COUNTY HEALTH DEPT,1,100.0,Albany,42.64225,-73.75464000000001,09/20/2020,Albany,8,3024,669,127994
307,09/21/2020,9.8,41,ALBANY COUNTY HEALTH DEPT,1,100.0,Albany,42.64225,-73.75464000000001,09/21/2020,Albany,13,3037,776,128770
308,09/22/2020,10.4,43,ALBANY COUNTY HEALTH DEPT,1,100.0,Albany,42.64225,-73.75464000000001,09/22/2020,Albany,6,3043,869,129639
309,09/23/2020,16.0,59,ALBANY COUNTY HEALTH DEPT,1,100.0,Albany,42.64225,-73.75464000000001,09/23/2020,Albany,10,3053,1519,131158
310,09/24/2020,21.5,71,ALBANY COUNTY HEALTH DEPT,1,100.0,Albany,42.64225,-73.75464000000001,09/24/2020,Albany,10,3063,1348,132506
311,09/25/2020,20.3,68,ALBANY COUNTY HEALTH DEPT,1,100.0,Albany,42.64225,-73.75464000000001,09/25/2020,Albany,19,3082,1202,133708
312,09/26/2020,19.0,66,ALBANY COUNTY HEALTH DEPT,1,100.0,Albany,42.64225,-73.75464000000001,09/26/2020,Albany,13,3095,1091,134799
313,09/27/2020,5.6,23,ALBANY COUNTY HEALTH DEPT,1,100.0,Albany,42.64225,-73.75464000000001,09/27/2020,Albany,9,3104,789,135588
314,09/28/2020,7.7,32,ALBANY COUNTY HEALTH DEPT,1,100.0,Albany,42.64225,-73.75464000000001,09/28/2020,Albany,12,3116,939,136527
315,09/29/2020,7.6,32,ALBANY COUNTY HEALTH DEPT,1,100.0,Albany,42.64225,-73.75464000000001,09/29/2020,Albany,4,3120,925,137452
316,09/30/2020,4.8,20,ALBANY COUNTY HEALTH DEPT,1,100.0,Albany,42.64225,-73.75464000000001,09/30/2020,Albany,13,3133,1496,138948
317,10/01/2020,8.5,35,ALBANY COUNTY HEALTH DEPT,1,100.0,Albany,42.64225,-73.75464000000001,10/01/2020,Albany,20,3153,1343,140291
318,10/02/2020,12.0,50,ALBANY COUNTY HEALTH DEPT,1,100.0,Albany,42.64225,-73.75464000000001,10/02/2020,Albany,22,3175,1783,142074
319,10/03/2020,12.0,50,ALBANY COUNTY HEALTH DEPT,1,100.0,Albany,42.64225,-73.75464000000001,10/03/2020,Albany,15,3190,1052,143126
320,10/04/2020,15.8,59,ALBANY COUNTY HEALTH DEPT,1,100.0,Albany,42.64225,-73.75464000000001,10/04/2020,Albany,11,3201,833,143959
321,10/05/2020,14.4,56,ALBANY COUNTY HEALTH DEPT,1,100.0,Albany,42.64225,-73.75464000000001,10/05/2020,Albany,17,3218,1061,145020
322,10/06/2020,14.5,56,ALBANY COUNTY HEALTH DEPT,1,100.0,Albany,42.64225,-73.75464000000001,10/06/2020,Albany,15,3233,1328,146348
323,10/07/2020,10.1,42,ALBANY COUNTY HEALTH DEPT,1,100.0,Albany,42.64225,-73.75464000000001,10/07/2020,Albany,18,3251,2089,148437
324,10/08/2020,3.2,13,ALBANY COUNTY HEALTH DEPT,1,100.0,Albany,42.64225,-73.75464000000001,10/08/2020,Albany,17,3268,2240,150677
325,10/09/2020,7.5,31,ALBANY COUNTY HEALTH DEPT,1,100.0,Albany,42.64225,-73.75464000000001,10/09/2020,Albany,12,3280,2225,152902
326,10/10/2020,10.1,42,ALBANY COUNTY HEALTH DEPT,1,100.0,Albany,42.64225,-73.75464000000001,10/10/2020,Albany,13,3293,1823,154725
327,10/11/2020,5.1,21,ALBANY COUNTY HEALTH DEPT,1,100.0,Albany,42.64225,-73.75464000000001,10/11/2020,Albany,11,3304,819,155544
328,10/12/2020,4.6,19,ALBANY COUNTY HEALTH DEPT,1,100.0,Albany,42.64225,-73.75464000000001,10/12/2020,Albany,20,3324,1393,156937
329,10/13/2020,4.3,18,ALBANY COUNTY HEALTH DEPT,1,100.0,Albany,42.64225,-73.75464000000001,10/13/2020,Albany,19,3343,1278,158215
330,10/14/2020,8.8,37,ALBANY COUNTY HEALTH DEPT,1,100.0,Albany,42.64225,-73.75464000000001,10/14/2020,Albany,26,3369,1823,160038
331,10/15/2020,8.5,35,ALBANY COUNTY HEALTH DEPT,1,100.0,Albany,42.64225,-73.75464000000001,10/15/2020,Albany,14,3383,3007,163045
332,10/16/2020,4.2,18,ALBANY COUNTY HEALTH DEPT,1,100.0,Albany,42.64225,-73.75464000000001,10/16/2020,Albany,15,3398,1318,164363
333,10/17/2020,7.3,30,ALBANY COUNTY HEALTH DEPT,1,100.0,Albany,42.64225,-73.75464000000001,10/17/2020,Albany,18,3416,1354,165717
334,10/18/2020,8.2,34,ALBANY COUNTY HEALTH DEPT,1,100.0,Albany,42.64225,-73.75464000000001,10/18/2020,Albany,11,3427,769,166486
335,10/19/2020,9.2,38,ALBANY COUNTY HEALTH DEPT,1,100.0,Albany,42.64225,-73.75464000000001,10/19/2020,Albany,9,3436,997,167483
336,10/20/2020,8.6,36,ALBANY COUNTY HEALTH DEPT,1,100.0,Albany,42.64225,-73.75464000000001,10/20/2020,Albany,24,3460,1466,168949
337,10/21/2020,11.1,46,ALBANY COUNTY HEALTH DEPT,1,100.0,Albany,42.64225,-73.75464000000001,10/21/2020,Albany,28,3488,1454,170403
338,10/22/2020,11.5,48,ALBANY COUNTY HEALTH DEPT,1,100.0,Albany,42.64225,-73.75464000000001,10/22/2020,Albany,28,3516,1856,172259
339,10/23/2020,17.6,63,ALBANY COUNTY HEALTH DEPT,1,100.0,Albany,42.64225,-73.75464000000001,10/23/2020,Albany,33,3549,2694,174953
340,10/24/2020,6.0,25,ALBANY COUNTY HEALTH DEPT,1,100.0,Albany,42.64225,-73.75464000000001,10/24/2020,Albany,28,3577,1148,176101
341,10/25/2020,5.9,25,ALBANY COUNTY HEALTH DEPT,1,100.0,Albany,42.64225,-73.75464000000001,10/25/2020,Albany,13,3590,809,176910
342,10/26/2020,8.5,35,ALBANY COUNTY HEALTH DEPT,1,100.0,Albany,42.64225,-73.75464000000001,10/26/2020,Albany,23,3613,1212,178122
343,10/27/2020,5.1,21,ALBANY COUNTY HEALTH DEPT,1,100.0,Albany,42.64225,-73.75464000000001,10/27/2020,Albany,14,3627,1082,179204
344,10/28/2020,11.4,48,ALBANY COUNTY HEALTH DEPT,1,100.0,Albany,42.64225,-73.75464000000001,10/28/2020,Albany,33,3660,2240,181444
345,10/29/2020,9.5,40,ALBANY COUNTY HEALTH DEPT,1,100.0,Albany,42.64225,-73.75464000000001,10/29/2020,Albany,45,3705,2037,183481
346,10/30/2020,9.3,39,ALBANY COUNTY HEALTH DEPT,1,100.0,Albany,42.64225,-73.75464000000001,10/30/2020,Albany,19,3724,1581,185062
347,10/31/2020,10.5,44,ALBANY COUNTY HEALTH DEPT,1,100.0,Albany,42.64225,-73.75464000000001,10/31/2020,Albany,26,3750,1578,186640
348,11/01/2020,9.2,38,ALBANY COUNTY HEALTH DEPT,1,100.0,Albany,42.64225,-73.75464000000001,11/01/2020,Albany,21,3771,905,187545
349,11/02/2020,3.1,13,ALBANY COUNTY HEALTH DEPT,1,100.0,Albany,42.64225,-73.75464000000001,11/02/2020,Albany,31,3802,1432,188977
350,11/03/2020,5.2,22,ALBANY COUNTY HEALTH DEPT,1,100.0,Albany,42.64225,-73.75464000000001,11/03/2020,Albany,43,3845,1169,190146
351,11/04/2020,9.4,39,ALBANY COUNTY HEALTH DEPT,1,100.0,Albany,42.64225,-73.75464000000001,11/04/2020,Albany,32,3877,2982,193128
352,11/05/2020,12.8,52,ALBANY COUNTY HEALTH DEPT,1,100.0,Albany,42.64225,-73.75464000000001,11/05/2020,Albany,65,3942,3059,196187
353,11/06/2020,22.6,73,ALBANY COUNTY HEALTH DEPT,1,100.0,Albany,42.64225,-73.75464000000001,11/06/2020,Albany,82,4024,2976,199163
