,Date,Daily Max 1-hour NO2 Concentration,DAILY_AQI_VALUE,Site Name,DAILY_OBS_COUNT,PERCENT_COMPLETE,CBSA_NAME,COUNTY,SITE_LATITUDE,SITE_LONGITUDE,Test Date,County,New Positives,Cumulative Number of Positives,Total Number of Tests Performed,Cumulative Number of Tests Performed
555,05/06/2020,19.4,18,Buffalo Near-Road,19,79.0,"Buffalo-Cheektowaga-Niagara Falls, NY",Erie,42.9211072796373,-78.7658253281598,05/06/2020,Erie,128,4136,1164,23067
556,05/07/2020,18.3,17,BUFFALO,24,100.0,"Buffalo-Cheektowaga-Niagara Falls, NY",Erie,42.8769066671345,-78.8095260117327,05/07/2020,Erie,119,4255,1008,24075
557,05/07/2020,14.9,13,Buffalo Near-Road,24,100.0,"Buffalo-Cheektowaga-Niagara Falls, NY",Erie,42.9211072796373,-78.7658253281598,05/07/2020,Erie,119,4255,1008,24075
558,05/08/2020,9.1,8,BUFFALO,24,100.0,"Buffalo-Cheektowaga-Niagara Falls, NY",Erie,42.8769066671345,-78.8095260117327,05/08/2020,Erie,82,4337,1049,25124
559,05/08/2020,10.3,9,Buffalo Near-Road,24,100.0,"Buffalo-Cheektowaga-Niagara Falls, NY",Erie,42.9211072796373,-78.7658253281598,05/08/2020,Erie,82,4337,1049,25124
560,05/09/2020,8.3,8,BUFFALO,24,100.0,"Buffalo-Cheektowaga-Niagara Falls, NY",Erie,42.8769066671345,-78.8095260117327,05/09/2020,Erie,116,4453,1231,26355
561,05/09/2020,5.3,5,Buffalo Near-Road,24,100.0,"Buffalo-Cheektowaga-Niagara Falls, NY",Erie,42.9211072796373,-78.7658253281598,05/09/2020,Erie,116,4453,1231,26355
562,05/10/2020,22.5,21,BUFFALO,24,100.0,"Buffalo-Cheektowaga-Niagara Falls, NY",Erie,42.8769066671345,-78.8095260117327,05/10/2020,Erie,30,4483,386,26741
563,05/10/2020,15.5,14,Buffalo Near-Road,24,100.0,"Buffalo-Cheektowaga-Niagara Falls, NY",Erie,42.9211072796373,-78.7658253281598,05/10/2020,Erie,30,4483,386,26741
564,05/11/2020,15.8,14,BUFFALO,19,79.0,"Buffalo-Cheektowaga-Niagara Falls, NY",Erie,42.8769066671345,-78.8095260117327,05/11/2020,Erie,47,4530,696,27437
565,05/11/2020,17.0,16,Buffalo Near-Road,24,100.0,"Buffalo-Cheektowaga-Niagara Falls, NY",Erie,42.9211072796373,-78.7658253281598,05/11/2020,Erie,47,4530,696,27437
566,05/12/2020,23.4,22,BUFFALO,24,100.0,"Buffalo-Cheektowaga-Niagara Falls, NY",Erie,42.8769066671345,-78.8095260117327,05/12/2020,Erie,76,4606,1591,29028
567,05/12/2020,18.0,17,Buffalo Near-Road,24,100.0,"Buffalo-Cheektowaga-Niagara Falls, NY",Erie,42.9211072796373,-78.7658253281598,05/12/2020,Erie,76,4606,1591,29028
568,05/13/2020,35.6,33,BUFFALO,24,100.0,"Buffalo-Cheektowaga-Niagara Falls, NY",Erie,42.8769066671345,-78.8095260117327,05/13/2020,Erie,65,4671,1664,30692
569,05/13/2020,29.6,27,Buffalo Near-Road,24,100.0,"Buffalo-Cheektowaga-Niagara Falls, NY",Erie,42.9211072796373,-78.7658253281598,05/13/2020,Erie,65,4671,1664,30692
570,05/14/2020,30.2,28,BUFFALO,24,100.0,"Buffalo-Cheektowaga-Niagara Falls, NY",Erie,42.8769066671345,-78.8095260117327,05/14/2020,Erie,111,4782,1690,32382
571,05/14/2020,20.7,19,Buffalo Near-Road,19,79.0,"Buffalo-Cheektowaga-Niagara Falls, NY",Erie,42.9211072796373,-78.7658253281598,05/14/2020,Erie,111,4782,1690,32382
572,05/15/2020,25.4,24,BUFFALO,24,100.0,"Buffalo-Cheektowaga-Niagara Falls, NY",Erie,42.8769066671345,-78.8095260117327,05/15/2020,Erie,85,4867,1164,33546
573,05/15/2020,21.0,20,Buffalo Near-Road,24,100.0,"Buffalo-Cheektowaga-Niagara Falls, NY",Erie,42.9211072796373,-78.7658253281598,05/15/2020,Erie,85,4867,1164,33546
574,05/16/2020,15.5,14,BUFFALO,24,100.0,"Buffalo-Cheektowaga-Niagara Falls, NY",Erie,42.8769066671345,-78.8095260117327,05/16/2020,Erie,87,4954,1827,35373
575,05/16/2020,24.0,23,Buffalo Near-Road,24,100.0,"Buffalo-Cheektowaga-Niagara Falls, NY",Erie,42.9211072796373,-78.7658253281598,05/16/2020,Erie,87,4954,1827,35373
576,05/17/2020,11.2,10,BUFFALO,24,100.0,"Buffalo-Cheektowaga-Niagara Falls, NY",Erie,42.8769066671345,-78.8095260117327,05/17/2020,Erie,39,4993,628,36001
577,05/17/2020,3.4,3,Buffalo Near-Road,24,100.0,"Buffalo-Cheektowaga-Niagara Falls, NY",Erie,42.9211072796373,-78.7658253281598,05/17/2020,Erie,39,4993,628,36001
578,05/18/2020,7.3,7,BUFFALO,23,96.0,"Buffalo-Cheektowaga-Niagara Falls, NY",Erie,42.8769066671345,-78.8095260117327,05/18/2020,Erie,44,5037,934,36935
579,05/18/2020,14.0,13,Buffalo Near-Road,24,100.0,"Buffalo-Cheektowaga-Niagara Falls, NY",Erie,42.9211072796373,-78.7658253281598,05/18/2020,Erie,44,5037,934,36935
580,05/19/2020,8.6,8,BUFFALO,20,83.0,"Buffalo-Cheektowaga-Niagara Falls, NY",Erie,42.8769066671345,-78.8095260117327,05/19/2020,Erie,94,5131,2198,39133
581,05/19/2020,4.9,4,Buffalo Near-Road,24,100.0,"Buffalo-Cheektowaga-Niagara Falls, NY",Erie,42.9211072796373,-78.7658253281598,05/19/2020,Erie,94,5131,2198,39133
582,05/20/2020,20.7,19,BUFFALO,24,100.0,"Buffalo-Cheektowaga-Niagara Falls, NY",Erie,42.8769066671345,-78.8095260117327,05/20/2020,Erie,139,5270,2974,42107
583,05/20/2020,7.0,7,Buffalo Near-Road,19,79.0,"Buffalo-Cheektowaga-Niagara Falls, NY",Erie,42.9211072796373,-78.7658253281598,05/20/2020,Erie,139,5270,2974,42107
584,05/21/2020,31.8,29,BUFFALO,24,100.0,"Buffalo-Cheektowaga-Niagara Falls, NY",Erie,42.8769066671345,-78.8095260117327,05/21/2020,Erie,127,5397,2175,44282
585,05/21/2020,14.7,13,Buffalo Near-Road,24,100.0,"Buffalo-Cheektowaga-Niagara Falls, NY",Erie,42.9211072796373,-78.7658253281598,05/21/2020,Erie,127,5397,2175,44282
586,05/22/2020,23.6,22,BUFFALO,24,100.0,"Buffalo-Cheektowaga-Niagara Falls, NY",Erie,42.8769066671345,-78.8095260117327,05/22/2020,Erie,155,5552,2767,47049
587,05/22/2020,18.4,17,Buffalo Near-Road,24,100.0,"Buffalo-Cheektowaga-Niagara Falls, NY",Erie,42.9211072796373,-78.7658253281598,05/22/2020,Erie,155,5552,2767,47049
588,05/23/2020,10.9,9,BUFFALO,24,100.0,"Buffalo-Cheektowaga-Niagara Falls, NY",Erie,42.8769066671345,-78.8095260117327,05/23/2020,Erie,74,5626,1742,48791
589,05/23/2020,13.8,12,Buffalo Near-Road,24,100.0,"Buffalo-Cheektowaga-Niagara Falls, NY",Erie,42.9211072796373,-78.7658253281598,05/23/2020,Erie,74,5626,1742,48791
590,05/24/2020,12.1,11,BUFFALO,24,100.0,"Buffalo-Cheektowaga-Niagara Falls, NY",Erie,42.8769066671345,-78.8095260117327,05/24/2020,Erie,74,5700,1718,50509
591,05/24/2020,5.2,5,Buffalo Near-Road,24,100.0,"Buffalo-Cheektowaga-Niagara Falls, NY",Erie,42.9211072796373,-78.7658253281598,05/24/2020,Erie,74,5700,1718,50509
592,05/25/2020,18.1,17,BUFFALO,24,100.0,"Buffalo-Cheektowaga-Niagara Falls, NY",Erie,42.8769066671345,-78.8095260117327,05/25/2020,Erie,53,5753,1334,51843
593,05/25/2020,23.0,22,Buffalo Near-Road,24,100.0,"Buffalo-Cheektowaga-Niagara Falls, NY",Erie,42.9211072796373,-78.7658253281598,05/25/2020,Erie,53,5753,1334,51843
594,05/26/2020,27.1,25,BUFFALO,24,100.0,"Buffalo-Cheektowaga-Niagara Falls, NY",Erie,42.8769066671345,-78.8095260117327,05/26/2020,Erie,57,5810,1572,53415
595,05/26/2020,21.4,20,Buffalo Near-Road,20,83.0,"Buffalo-Cheektowaga-Niagara Falls, NY",Erie,42.9211072796373,-78.7658253281598,05/26/2020,Erie,57,5810,1572,53415
596,05/27/2020,26.2,25,BUFFALO,24,100.0,"Buffalo-Cheektowaga-Niagara Falls, NY",Erie,42.8769066671345,-78.8095260117327,05/27/2020,Erie,76,5886,2367,55782
597,05/27/2020,20.6,19,Buffalo Near-Road,24,100.0,"Buffalo-Cheektowaga-Niagara Falls, NY",Erie,42.9211072796373,-78.7658253281598,05/27/2020,Erie,76,5886,2367,55782
598,05/28/2020,13.4,12,BUFFALO,20,83.0,"Buffalo-Cheektowaga-Niagara Falls, NY",Erie,42.8769066671345,-78.8095260117327,05/28/2020,Erie,49,5935,1944,57726
599,05/28/2020,14.8,13,Buffalo Near-Road,24,100.0,"Buffalo-Cheektowaga-Niagara Falls, NY",Erie,42.9211072796373,-78.7658253281598,05/28/2020,Erie,49,5935,1944,57726
600,05/29/2020,8.9,8,BUFFALO,24,100.0,"Buffalo-Cheektowaga-Niagara Falls, NY",Erie,42.8769066671345,-78.8095260117327,05/29/2020,Erie,79,6014,2434,60160
601,05/29/2020,16.0,15,Buffalo Near-Road,24,100.0,"Buffalo-Cheektowaga-Niagara Falls, NY",Erie,42.9211072796373,-78.7658253281598,05/29/2020,Erie,79,6014,2434,60160
602,05/30/2020,10.3,9,BUFFALO,24,100.0,"Buffalo-Cheektowaga-Niagara Falls, NY",Erie,42.8769066671345,-78.8095260117327,05/30/2020,Erie,56,6070,2402,62562
603,05/30/2020,7.2,7,Buffalo Near-Road,24,100.0,"Buffalo-Cheektowaga-Niagara Falls, NY",Erie,42.9211072796373,-78.7658253281598,05/30/2020,Erie,56,6070,2402,62562
604,05/31/2020,7.4,7,BUFFALO,24,100.0,"Buffalo-Cheektowaga-Niagara Falls, NY",Erie,42.8769066671345,-78.8095260117327,05/31/2020,Erie,53,6123,1951,64513
605,05/31/2020,5.9,5,Buffalo Near-Road,24,100.0,"Buffalo-Cheektowaga-Niagara Falls, NY",Erie,42.9211072796373,-78.7658253281598,05/31/2020,Erie,53,6123,1951,64513
606,06/01/2020,7.5,7,BUFFALO,19,79.0,"Buffalo-Cheektowaga-Niagara Falls, NY",Erie,42.8769066671345,-78.8095260117327,06/01/2020,Erie,50,6173,2225,66738
607,06/01/2020,14.4,13,Buffalo Near-Road,18,75.0,"Buffalo-Cheektowaga-Niagara Falls, NY",Erie,42.9211072796373,-78.7658253281598,06/01/2020,Erie,50,6173,2225,66738
608,06/02/2020,9.0,8,BUFFALO,24,100.0,"Buffalo-Cheektowaga-Niagara Falls, NY",Erie,42.8769066671345,-78.8095260117327,06/02/2020,Erie,61,6234,3364,70102
609,06/02/2020,17.6,16,Buffalo Near-Road,24,100.0,"Buffalo-Cheektowaga-Niagara Falls, NY",Erie,42.9211072796373,-78.7658253281598,06/02/2020,Erie,61,6234,3364,70102
610,06/03/2020,14.3,13,BUFFALO,24,100.0,"Buffalo-Cheektowaga-Niagara Falls, NY",Erie,42.8769066671345,-78.8095260117327,06/03/2020,Erie,74,6308,2639,72741
611,06/03/2020,16.8,15,Buffalo Near-Road,24,100.0,"Buffalo-Cheektowaga-Niagara Falls, NY",Erie,42.9211072796373,-78.7658253281598,06/03/2020,Erie,74,6308,2639,72741
612,06/04/2020,26.8,25,BUFFALO,24,100.0,"Buffalo-Cheektowaga-Niagara Falls, NY",Erie,42.8769066671345,-78.8095260117327,06/04/2020,Erie,51,6359,2896,75637
613,06/04/2020,26.9,25,Buffalo Near-Road,24,100.0,"Buffalo-Cheektowaga-Niagara Falls, NY",Erie,42.9211072796373,-78.7658253281598,06/04/2020,Erie,51,6359,2896,75637
614,06/05/2020,21.0,20,BUFFALO,24,100.0,"Buffalo-Cheektowaga-Niagara Falls, NY",Erie,42.8769066671345,-78.8095260117327,06/05/2020,Erie,70,6429,4101,79738
