,Date,Daily Max 1-hour SO2 Concentration,DAILY_AQI_VALUE,Site Name,DAILY_OBS_COUNT,PERCENT_COMPLETE,COUNTY,SITE_LATITUDE,SITE_LONGITUDE,Test Date,County,New Positives,Cumulative Number of Positives,Total Number of Tests Performed,Cumulative Number of Tests Performed
1036,09/01/2020,0.0,0,MILLBROOK,24,100.0,Dutchess,41.78555,-73.74136,09/01/2020,Dutchess,10,4878,1329,137028
1037,09/02/2020,0.0,0,MILLBROOK,24,100.0,Dutchess,41.78555,-73.74136,09/02/2020,Dutchess,14,4892,1400,138428
1038,09/03/2020,0.1,0,MILLBROOK,21,88.0,Dutchess,41.78555,-73.74136,09/03/2020,Dutchess,10,4902,1308,139736
1039,09/04/2020,0.1,0,MILLBROOK,24,100.0,Dutchess,41.78555,-73.74136,09/04/2020,Dutchess,12,4914,1692,141428
1040,09/05/2020,0.4,0,MILLBROOK,24,100.0,Dutchess,41.78555,-73.74136,09/05/2020,Dutchess,14,4928,1404,142832
1041,09/06/2020,0.1,0,MILLBROOK,24,100.0,Dutchess,41.78555,-73.74136,09/06/2020,Dutchess,11,4939,992,143824
1042,09/07/2020,0.3,0,MILLBROOK,24,100.0,Dutchess,41.78555,-73.74136,09/07/2020,Dutchess,5,4944,609,144433
1043,09/08/2020,0.2,0,MILLBROOK,24,100.0,Dutchess,41.78555,-73.74136,09/08/2020,Dutchess,12,4956,867,145300
1044,09/09/2020,0.2,0,MILLBROOK,21,88.0,Dutchess,41.78555,-73.74136,09/09/2020,Dutchess,6,4962,1341,146641
1045,09/10/2020,0.0,0,MILLBROOK,24,100.0,Dutchess,41.78555,-73.74136,09/10/2020,Dutchess,13,4975,1436,148077
1046,09/11/2020,0.0,0,MILLBROOK,24,100.0,Dutchess,41.78555,-73.74136,09/11/2020,Dutchess,9,4984,1632,149709
1047,09/12/2020,0.1,0,MILLBROOK,24,100.0,Dutchess,41.78555,-73.74136,09/12/2020,Dutchess,2,4986,1298,151007
1048,09/13/2020,0.1,0,MILLBROOK,24,100.0,Dutchess,41.78555,-73.74136,09/13/2020,Dutchess,8,4994,1157,152164
1049,09/14/2020,0.0,0,MILLBROOK,24,100.0,Dutchess,41.78555,-73.74136,09/14/2020,Dutchess,12,5006,1047,153211
1050,09/15/2020,0.2,0,MILLBROOK,22,92.0,Dutchess,41.78555,-73.74136,09/15/2020,Dutchess,8,5014,1186,154397
1051,09/16/2020,0.6,0,MILLBROOK,24,100.0,Dutchess,41.78555,-73.74136,09/16/2020,Dutchess,28,5042,1294,155691
1052,09/17/2020,0.3,0,MILLBROOK,24,100.0,Dutchess,41.78555,-73.74136,09/17/2020,Dutchess,8,5050,1205,156896
1053,09/18/2020,0.2,0,MILLBROOK,24,100.0,Dutchess,41.78555,-73.74136,09/18/2020,Dutchess,3,5053,1444,158340
1054,09/19/2020,0.2,0,MILLBROOK,24,100.0,Dutchess,41.78555,-73.74136,09/19/2020,Dutchess,6,5059,1591,159931
1055,09/20/2020,0.2,0,MILLBROOK,24,100.0,Dutchess,41.78555,-73.74136,09/20/2020,Dutchess,17,5076,1090,161021
1056,09/21/2020,0.2,0,MILLBROOK,24,100.0,Dutchess,41.78555,-73.74136,09/21/2020,Dutchess,8,5084,982,162003
1057,09/22/2020,0.2,0,MILLBROOK,24,100.0,Dutchess,41.78555,-73.74136,09/22/2020,Dutchess,5,5089,910,162913
1058,09/23/2020,0.4,0,MILLBROOK,21,88.0,Dutchess,41.78555,-73.74136,09/23/2020,Dutchess,16,5105,1303,164216
1059,09/24/2020,0.3,0,MILLBROOK,24,100.0,Dutchess,41.78555,-73.74136,09/24/2020,Dutchess,3,5108,1388,165604
1060,09/25/2020,0.3,0,MILLBROOK,24,100.0,Dutchess,41.78555,-73.74136,09/25/2020,Dutchess,7,5115,1346,166950
1061,09/26/2020,0.1,0,MILLBROOK,24,100.0,Dutchess,41.78555,-73.74136,09/26/2020,Dutchess,5,5120,1218,168168
1062,09/27/2020,0.0,0,MILLBROOK,24,100.0,Dutchess,41.78555,-73.74136,09/27/2020,Dutchess,4,5124,886,169054
1063,09/28/2020,0.1,0,MILLBROOK,24,100.0,Dutchess,41.78555,-73.74136,09/28/2020,Dutchess,6,5130,896,169950
1064,09/29/2020,0.0,0,MILLBROOK,24,100.0,Dutchess,41.78555,-73.74136,09/29/2020,Dutchess,7,5137,837,170787
1065,09/30/2020,0.1,0,MILLBROOK,21,88.0,Dutchess,41.78555,-73.74136,09/30/2020,Dutchess,11,5148,1617,172404
1066,03/01/2020,0.8,0,BUFFALO,24,100.0,Erie,42.8769066671345,-78.8095260117327,03/01/2020,Erie,0,0,0,0
1067,03/01/2020,0.7,0,BROOKSIDE TERRACE,24,100.0,Erie,42.998129999999996,-78.89926,03/01/2020,Erie,0,0,0,0
1068,03/02/2020,0.6,0,BUFFALO,24,100.0,Erie,42.8769066671345,-78.8095260117327,03/02/2020,Erie,0,0,0,0
1069,03/02/2020,0.8,0,BROOKSIDE TERRACE,24,100.0,Erie,42.998129999999996,-78.89926,03/02/2020,Erie,0,0,0,0
1070,03/03/2020,0.1,0,BUFFALO,24,100.0,Erie,42.8769066671345,-78.8095260117327,03/03/2020,Erie,0,0,0,0
1071,03/03/2020,-0.1,0,BROOKSIDE TERRACE,24,100.0,Erie,42.998129999999996,-78.89926,03/03/2020,Erie,0,0,0,0
1072,03/04/2020,0.8,0,BUFFALO,22,92.0,Erie,42.8769066671345,-78.8095260117327,03/04/2020,Erie,0,0,6,6
1073,03/04/2020,0.0,0,BROOKSIDE TERRACE,24,100.0,Erie,42.998129999999996,-78.89926,03/04/2020,Erie,0,0,6,6
1074,03/05/2020,1.2,1,BUFFALO,24,100.0,Erie,42.8769066671345,-78.8095260117327,03/05/2020,Erie,0,0,6,12
1075,03/05/2020,0.2,0,BROOKSIDE TERRACE,24,100.0,Erie,42.998129999999996,-78.89926,03/05/2020,Erie,0,0,6,12
1076,03/06/2020,18.5,26,BUFFALO,24,100.0,Erie,42.8769066671345,-78.8095260117327,03/06/2020,Erie,0,0,0,12
1077,03/06/2020,0.0,0,BROOKSIDE TERRACE,24,100.0,Erie,42.998129999999996,-78.89926,03/06/2020,Erie,0,0,0,12
1078,03/07/2020,0.7,0,BUFFALO,24,100.0,Erie,42.8769066671345,-78.8095260117327,03/07/2020,Erie,0,0,2,14
1079,03/07/2020,0.6,0,BROOKSIDE TERRACE,24,100.0,Erie,42.998129999999996,-78.89926,03/07/2020,Erie,0,0,2,14
1080,03/08/2020,1.1,1,BUFFALO,24,100.0,Erie,42.8769066671345,-78.8095260117327,03/08/2020,Erie,0,0,1,15
1081,03/08/2020,1.0,1,BROOKSIDE TERRACE,24,100.0,Erie,42.998129999999996,-78.89926,03/08/2020,Erie,0,0,1,15
1082,03/09/2020,1.5,1,BUFFALO,24,100.0,Erie,42.8769066671345,-78.8095260117327,03/09/2020,Erie,0,0,1,16
1083,03/09/2020,1.1,1,BROOKSIDE TERRACE,24,100.0,Erie,42.998129999999996,-78.89926,03/09/2020,Erie,0,0,1,16
1084,03/10/2020,0.9,0,BUFFALO,24,100.0,Erie,42.8769066671345,-78.8095260117327,03/10/2020,Erie,0,0,2,18
1085,03/10/2020,0.5,0,BROOKSIDE TERRACE,24,100.0,Erie,42.998129999999996,-78.89926,03/10/2020,Erie,0,0,2,18
1086,03/11/2020,0.2,0,BUFFALO,24,100.0,Erie,42.8769066671345,-78.8095260117327,03/11/2020,Erie,0,0,0,18
1087,03/11/2020,0.1,0,BROOKSIDE TERRACE,24,100.0,Erie,42.998129999999996,-78.89926,03/11/2020,Erie,0,0,0,18
1088,03/12/2020,0.5,0,BUFFALO,24,100.0,Erie,42.8769066671345,-78.8095260117327,03/12/2020,Erie,0,0,13,31
1089,03/12/2020,0.0,0,BROOKSIDE TERRACE,22,92.0,Erie,42.998129999999996,-78.89926,03/12/2020,Erie,0,0,13,31
1090,03/13/2020,0.4,0,BUFFALO,22,92.0,Erie,42.8769066671345,-78.8095260117327,03/13/2020,Erie,0,0,5,36
1091,03/13/2020,-0.1,0,BROOKSIDE TERRACE,24,100.0,Erie,42.998129999999996,-78.89926,03/13/2020,Erie,0,0,5,36
1092,03/14/2020,0.5,0,BUFFALO,24,100.0,Erie,42.8769066671345,-78.8095260117327,03/14/2020,Erie,3,3,22,58
1093,03/14/2020,0.0,0,BROOKSIDE TERRACE,24,100.0,Erie,42.998129999999996,-78.89926,03/14/2020,Erie,3,3,22,58
1094,03/15/2020,0.3,0,BUFFALO,24,100.0,Erie,42.8769066671345,-78.8095260117327,03/15/2020,Erie,3,6,10,68
1095,03/15/2020,0.1,0,BROOKSIDE TERRACE,24,100.0,Erie,42.998129999999996,-78.89926,03/15/2020,Erie,3,6,10,68
1096,03/16/2020,0.4,0,BUFFALO,22,92.0,Erie,42.8769066671345,-78.8095260117327,03/16/2020,Erie,1,7,2,70
1097,03/16/2020,0.1,0,BROOKSIDE TERRACE,24,100.0,Erie,42.998129999999996,-78.89926,03/16/2020,Erie,1,7,2,70
1098,03/17/2020,0.3,0,BUFFALO,24,100.0,Erie,42.8769066671345,-78.8095260117327,03/17/2020,Erie,0,7,2,72
1099,03/17/2020,0.2,0,BROOKSIDE TERRACE,22,92.0,Erie,42.998129999999996,-78.89926,03/17/2020,Erie,0,7,2,72
1100,03/18/2020,0.3,0,BUFFALO,24,100.0,Erie,42.8769066671345,-78.8095260117327,03/18/2020,Erie,21,28,130,202
1101,03/18/2020,0.4,0,BROOKSIDE TERRACE,24,100.0,Erie,42.998129999999996,-78.89926,03/18/2020,Erie,21,28,130,202
1102,03/19/2020,0.5,0,BUFFALO,24,100.0,Erie,42.8769066671345,-78.8095260117327,03/19/2020,Erie,3,31,43,245
1103,03/19/2020,0.3,0,BROOKSIDE TERRACE,24,100.0,Erie,42.998129999999996,-78.89926,03/19/2020,Erie,3,31,43,245
1104,03/20/2020,2.0,3,BUFFALO,24,100.0,Erie,42.8769066671345,-78.8095260117327,03/20/2020,Erie,7,38,55,300
1105,03/20/2020,0.1,0,BROOKSIDE TERRACE,24,100.0,Erie,42.998129999999996,-78.89926,03/20/2020,Erie,7,38,55,300
1106,03/21/2020,0.3,0,BUFFALO,24,100.0,Erie,42.8769066671345,-78.8095260117327,03/21/2020,Erie,16,54,111,411
1107,03/21/2020,0.2,0,BROOKSIDE TERRACE,24,100.0,Erie,42.998129999999996,-78.89926,03/21/2020,Erie,16,54,111,411
1108,03/22/2020,0.2,0,BUFFALO,24,100.0,Erie,42.8769066671345,-78.8095260117327,03/22/2020,Erie,33,87,247,658
1109,03/22/2020,0.4,0,BROOKSIDE TERRACE,24,100.0,Erie,42.998129999999996,-78.89926,03/22/2020,Erie,33,87,247,658
1110,03/23/2020,0.3,0,BUFFALO,24,100.0,Erie,42.8769066671345,-78.8095260117327,03/23/2020,Erie,20,107,100,758
1111,03/23/2020,0.4,0,BROOKSIDE TERRACE,24,100.0,Erie,42.998129999999996,-78.89926,03/23/2020,Erie,20,107,100,758
1112,03/24/2020,0.1,0,BUFFALO,24,100.0,Erie,42.8769066671345,-78.8095260117327,03/24/2020,Erie,15,122,114,872
1113,03/24/2020,0.2,0,BROOKSIDE TERRACE,24,100.0,Erie,42.998129999999996,-78.89926,03/24/2020,Erie,15,122,114,872
1114,03/25/2020,2.7,3,BUFFALO,21,88.0,Erie,42.8769066671345,-78.8095260117327,03/25/2020,Erie,12,134,116,988
1115,03/25/2020,0.3,0,BROOKSIDE TERRACE,24,100.0,Erie,42.998129999999996,-78.89926,03/25/2020,Erie,12,134,116,988
1116,03/26/2020,1.3,1,BUFFALO,24,100.0,Erie,42.8769066671345,-78.8095260117327,03/26/2020,Erie,85,219,348,1336
1117,03/26/2020,0.4,0,BROOKSIDE TERRACE,24,100.0,Erie,42.998129999999996,-78.89926,03/26/2020,Erie,85,219,348,1336
1118,03/27/2020,0.0,0,BUFFALO,24,100.0,Erie,42.8769066671345,-78.8095260117327,03/27/2020,Erie,99,318,370,1706
1119,03/27/2020,0.1,0,BROOKSIDE TERRACE,24,100.0,Erie,42.998129999999996,-78.89926,03/27/2020,Erie,99,318,370,1706
1120,03/28/2020,0.0,0,BUFFALO,24,100.0,Erie,42.8769066671345,-78.8095260117327,03/28/2020,Erie,40,358,126,1832
1121,03/28/2020,0.1,0,BROOKSIDE TERRACE,24,100.0,Erie,42.998129999999996,-78.89926,03/28/2020,Erie,40,358,126,1832
1122,03/29/2020,0.1,0,BUFFALO,24,100.0,Erie,42.8769066671345,-78.8095260117327,03/29/2020,Erie,18,376,67,1899
1123,03/29/2020,0.0,0,BROOKSIDE TERRACE,24,100.0,Erie,42.998129999999996,-78.89926,03/29/2020,Erie,18,376,67,1899
1124,03/30/2020,1.1,1,BUFFALO,24,100.0,Erie,42.8769066671345,-78.8095260117327,03/30/2020,Erie,62,438,189,2088
1125,03/30/2020,0.1,0,BROOKSIDE TERRACE,22,92.0,Erie,42.998129999999996,-78.89926,03/30/2020,Erie,62,438,189,2088
1126,03/31/2020,0.4,0,BUFFALO,24,100.0,Erie,42.8769066671345,-78.8095260117327,03/31/2020,Erie,26,464,119,2207
1127,03/31/2020,0.1,0,BROOKSIDE TERRACE,24,100.0,Erie,42.998129999999996,-78.89926,03/31/2020,Erie,26,464,119,2207
1128,04/01/2020,0.6,0,BUFFALO,24,100.0,Erie,42.8769066671345,-78.8095260117327,04/01/2020,Erie,153,617,571,2778
1129,04/01/2020,0.4,0,BROOKSIDE TERRACE,24,100.0,Erie,42.998129999999996,-78.89926,04/01/2020,Erie,153,617,571,2778
1130,04/02/2020,1.6,1,BUFFALO,24,100.0,Erie,42.8769066671345,-78.8095260117327,04/02/2020,Erie,103,720,429,3207
1131,04/02/2020,0.8,0,BROOKSIDE TERRACE,24,100.0,Erie,42.998129999999996,-78.89926,04/02/2020,Erie,103,720,429,3207
1132,04/03/2020,1.2,1,BUFFALO,19,79.0,Erie,42.8769066671345,-78.8095260117327,04/03/2020,Erie,88,808,317,3524
1133,04/03/2020,0.5,0,BROOKSIDE TERRACE,24,100.0,Erie,42.998129999999996,-78.89926,04/03/2020,Erie,88,808,317,3524
1134,04/04/2020,2.8,3,BUFFALO,24,100.0,Erie,42.8769066671345,-78.8095260117327,04/04/2020,Erie,110,918,402,3926
1135,04/04/2020,0.3,0,BROOKSIDE TERRACE,24,100.0,Erie,42.998129999999996,-78.89926,04/04/2020,Erie,110,918,402,3926
1136,04/05/2020,1.5,1,BUFFALO,24,100.0,Erie,42.8769066671345,-78.8095260117327,04/05/2020,Erie,105,1023,549,4475
1137,04/05/2020,0.5,0,BROOKSIDE TERRACE,24,100.0,Erie,42.998129999999996,-78.89926,04/05/2020,Erie,105,1023,549,4475
1138,04/06/2020,1.9,1,BUFFALO,24,100.0,Erie,42.8769066671345,-78.8095260117327,04/06/2020,Erie,112,1135,396,4871
1139,04/06/2020,1.3,1,BROOKSIDE TERRACE,21,88.0,Erie,42.998129999999996,-78.89926,04/06/2020,Erie,112,1135,396,4871
1140,04/07/2020,1.8,1,BUFFALO,24,100.0,Erie,42.8769066671345,-78.8095260117327,04/07/2020,Erie,70,1205,295,5166
1141,04/07/2020,0.2,0,BROOKSIDE TERRACE,24,100.0,Erie,42.998129999999996,-78.89926,04/07/2020,Erie,70,1205,295,5166
1142,04/08/2020,1.4,1,BUFFALO,24,100.0,Erie,42.8769066671345,-78.8095260117327,04/08/2020,Erie,157,1362,458,5624
1143,04/08/2020,0.1,0,BROOKSIDE TERRACE,24,100.0,Erie,42.998129999999996,-78.89926,04/08/2020,Erie,157,1362,458,5624
1144,04/09/2020,1.4,1,BUFFALO,24,100.0,Erie,42.8769066671345,-78.8095260117327,04/09/2020,Erie,47,1409,309,5933
1145,04/09/2020,0.1,0,BROOKSIDE TERRACE,24,100.0,Erie,42.998129999999996,-78.89926,04/09/2020,Erie,47,1409,309,5933
1146,04/10/2020,0.1,0,BUFFALO,22,92.0,Erie,42.8769066671345,-78.8095260117327,04/10/2020,Erie,63,1472,297,6230
1147,04/10/2020,0.4,0,BROOKSIDE TERRACE,24,100.0,Erie,42.998129999999996,-78.89926,04/10/2020,Erie,63,1472,297,6230
1148,04/11/2020,1.3,1,BUFFALO,24,100.0,Erie,42.8769066671345,-78.8095260117327,04/11/2020,Erie,99,1571,317,6547
1149,04/11/2020,0.3,0,BROOKSIDE TERRACE,24,100.0,Erie,42.998129999999996,-78.89926,04/11/2020,Erie,99,1571,317,6547
1150,04/12/2020,3.5,4,BUFFALO,24,100.0,Erie,42.8769066671345,-78.8095260117327,04/12/2020,Erie,53,1624,182,6729
1151,04/12/2020,0.7,0,BROOKSIDE TERRACE,24,100.0,Erie,42.998129999999996,-78.89926,04/12/2020,Erie,53,1624,182,6729
1152,04/13/2020,1.0,1,BUFFALO,24,100.0,Erie,42.8769066671345,-78.8095260117327,04/13/2020,Erie,44,1668,223,6952
1153,04/13/2020,0.0,0,BROOKSIDE TERRACE,24,100.0,Erie,42.998129999999996,-78.89926,04/13/2020,Erie,44,1668,223,6952
1154,04/14/2020,1.1,1,BUFFALO,24,100.0,Erie,42.8769066671345,-78.8095260117327,04/14/2020,Erie,83,1751,326,7278
1155,04/14/2020,0.1,0,BROOKSIDE TERRACE,24,100.0,Erie,42.998129999999996,-78.89926,04/14/2020,Erie,83,1751,326,7278
